,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
15,"De Marchi Gherini, Adriana",LTIT 2A - Intermediate Italian I (A),FA18,31,14,100.0%,100.0%,3.64,A- (3.70),A (4.00)
16,"De Marchi Gherini, Adriana",LTIT 50 - Advanced Italian (A),SP18,9,5,100.0%,100.0%,3.5,A (4.00),
17,"De Marchi Gherini, Adriana",LTIT 115 - Medieval Studies (A),WI18,15,9,100.0%,100.0%,3.39,A- (3.78),
18,"De Marchi Gherini, Adriana",LTIT 2B - Intermediate Italian II (A),WI18,11,7,100.0%,100.0%,3.64,A (4.00),
19,"De Marchi Gherini, Adriana",LTIT 100 - Intro/Literatures in Italian (A),FA17,5,3,100.0%,100.0%,2.5,A (4.00),
20,"De Marchi Gherini, Adriana",LTIT 2A - Intermediate Italian I (A),FA17,17,10,87.5%,100.0%,3.61,A (4.00),
21,"De Marchi Gherini, Adriana",LTIT 161 - Adv Stylistics&Conversation (A),SP17,7,4,75.0%,100.0%,1.5,A- (3.75),
22,"De Marchi Gherini, Adriana",LTIT 50 - Advanced Italian (A),SP17,11,3,100.0%,100.0%,1.83,A (4.00),
23,"De Marchi Gherini, Adriana",LTIT 2B - Intermediate Italian II (A),WI17,13,6,100.0%,100.0%,2.5,A (4.00),
24,"De Marchi Gherini, Adriana",LTIT 100 - Intro/Literatures in Italian (A),FA16,11,6,100.0%,100.0%,3.83,A (4.00),
