,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
1196,"Cao, Yingjun",CSE 30 - Computer Organiz&Systms Progrm (A),S218,31,10,90.0%,100.0%,16.1,B+ (3.50),B (3.03)
1197,"Marx, Susan S",CSE 5A - Introduction to Programming I (A),S218,18,12,90.9%,62.5%,8.5,A- (3.73),
1198,"Miranda, Gregory Joseph",CSE 5A - Introduction to Programming I (A),S218,33,12,90.9%,100.0%,8.5,A- (3.73),B+ (3.43)
1199,"Gupta, Anjum",CSE 7 - Intro Programming MATLAB (A),S218,26,11,81.8%,90.9%,6.14,B+ (3.45),B (3.22)
1200,"Ngo, Mimi",SE 1 - Intro. to Structures & Design (A),S218,17,10,100.0%,75.0%,4.94,B+ (3.67),
1201,"Wei, Haoyan",SE 130B - Structural Analysis II (A),S218,25,3,100.0%,100.0%,15.17,B (3.00),B+ (3.53)
1202,"Adams, Dave Kenneth",SE 154 - Design of Timber Structures (A),S218,14,6,100.0%,100.0%,15.17,B+ (3.33),
1203,"McCartney, John Scott",SE 181 - Geotechnical Engineering (A),S218,30,4,75.0%,75.0%,5.5,B (3.00),A- (3.76)
1204,"Powell, Thomas Allan",CSE 134B - Web Client Languages (A),S118,82,19,94.1%,94.1%,12.38,B (3.24),B (3.18)
1205,"Eldon, John",CSE 140 - Component&Desgn Tech/Digtl Sys (A),S118,54,16,68.8%,81.3%,8.38,B (3.00),B (3.18)
1206,"Kumar, Rakesh",CSE 190 - Topics/Computer Sci & Engineer (A),S118,20,12,100.0%,100.0%,9.83,A- (3.75),B+ (3.43)
1207,"Pasquale, Joseph",CSE 4GS - Mathematical Beauty in Rome (A),S118,10,4,100.0%,100.0%,3.5,A (4.00),
1208,"Pasquale, Joseph",CSE 6GS - Mathematicl Beauty in Rome-Lab (A),S118,10,4,100.0%,100.0%,3.5,A (4.00),
1209,"Lubarda, Marko",SE 101A - Mechanics I: Statics (A),S118,6,4,100.0%,100.0%,7.0,B+ (3.50),
1210,"Eliasson, Veronica",SE 101B - Mechanics II: Dynamics (A),S118,11,9,88.9%,88.9%,13.39,B- (2.75),
1211,"Oberrecht, Stephen Patrick",SE 130A - Structural Analysis I (A),S118,31,4,100.0%,100.0%,7.0,B (3.25),B- (2.91)
1212,"Nguyen, Hau Cao",CSE 100 - Advanced Data Structures (A),SP18,375,130,81.1%,26.4%,10.15,B+ (3.46),B+ (3.55)
1213,"Jones, Miles E",CSE 101 - Design & Analysis of Algorithm (A),SP18,167,49,82.2%,88.6%,8.76,B (3.13),B- (2.89)
1214,"Kane, Daniel Mertz",CSE 101 - Design & Analysis of Algorithm (B),SP18,141,49,83.0%,80.9%,11.46,B (3.17),B (3.12)
1215,"Minnes Kemp, Mor Mia",CSE 105 - Theory of Computation (A),SP18,185,66,87.3%,95.2%,8.91,B+ (3.32),B- (2.82)
1216,"Minnes Kemp, Mor Mia",CSE 105 - Theory of Computation (B),SP18,177,70,94.1%,98.5%,8.44,B+ (3.33),B- (2.82)
1217,"Nguyen, Hau Cao",CSE 11 - Intr/Computer Sci&Obj-Ori:Java (A),SP18,142,47,65.2%,28.3%,11.59,B (3.29),B (3.16)
1218,"Gillespie, Gary N",CSE 110 - Software Engineering (A),SP18,241,148,72.4%,63.2%,8.9,B+ (3.54),B+ (3.31)
1219,"Powell, Thomas Allan",CSE 112 - Advanced Software Engineering (A),SP18,131,43,81.6%,94.7%,8.71,B+ (3.32),B (3.26)
1220,"Gillespie, Gary N",CSE 12 - Basic Data Struct & OO Design (A),SP18,170,77,84.5%,80.3%,12.72,B (3.28),B (3.01)
1221,"Papadopoulos, Philip Micha",CSE 12 - Basic Data Struct & OO Design (B),SP18,221,81,94.9%,94.8%,11.88,B (3.29),B- (2.99)
