,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
135,"Smyth, Tamara R.",MUS 175 - Musical Psychoacoustics (A),SP22,24,4,100.0%,100.0%,1.5,A- (3.75),B (3.09)
136,"Britt, King James",MUS 176 - Music Technology Seminar (A),SP22,14,3,100.0%,100.0%,6.5,A (4.00),
137,"Yadegari, Shahrokh D",MUS 176 - Music Technology Seminar (B),SP22,11,5,100.0%,100.0%,5.7,B (3.20),
138,"Zhang, Shaoai",MUS 1C - Fundamentals of Music C (A),SP22,39,22,90.5%,90.5%,4.31,A- (3.73),B (3.22)
139,"Liu, Anqi",MUS 2C - Basic Musicianship (A),SP22,22,17,100.0%,75.0%,5.09,B+ (3.60),A- (3.80)
140,"Kenyatta, Kamau",MUS 2JK - Jazz Keyboard (A),SP22,13,3,100.0%,100.0%,2.5,A (4.00),
141,"Lloyd-Jones, Rebecca Louise",MUS 4 - Introduction to Western Music (A),SP22,190,69,93.8%,93.8%,3.3,A- (3.81),A- (3.77)
142,"Burr, Anthony I",MUS 43 - Department Seminar (A),SP22,97,19,76.5%,82.4%,0.62,A (4.00),
143,"Richards, Stephanie F",MUS 5 - Sound in Time (A),SP22,111,65,78.5%,90.8%,3.0,A- (3.80),B+ (3.60)
144,"Carlson, Erik Norman",MUS 95E - Chamber Orchestra (A),SP22,38,12,100.0%,100.0%,1.67,A (4.00),A (4.00)
145,"Anderson, Kenneth",MUS 95G - Gospel Choir (A),SP22,335,88,97.6%,97.6%,1.51,A (4.00),
146,"Anderson, Kenneth",MUS 95G - Gospel Choir (B),SP22,178,59,96.4%,96.4%,1.43,A (4.00),
147,"Kenyatta, Kamau",MUS 95JC - Jazz Chamber Ensembles (A),SP22,27,9,100.0%,100.0%,1.83,A (4.00),A (4.00)
148,"Sussman, Diana Wald",MUS 95K - Chamber Singers (A),SP22,6,4,75.0%,75.0%,2.5,A (4.00),
149,"Jones, Michael David",MUS 95L - Wind Ensemble (A),SP22,46,15,100.0%,100.0%,1.83,A (4.00),A (4.00)
150,"Seshadri, Kartik",MUS 95W - World Music Ensembles (A),SP22,60,11,100.0%,90.9%,5.41,A- (3.90),A- (3.82)
151,"Seshadri, Kartik",MUS 95W - World Music Ensembles (B),SP22,35,9,88.9%,77.8%,2.0,A (4.00),A- (3.96)
152,"Karis, Aleck",MUS 101B - Music Theory and Practice II (A),WI22,26,9,88.9%,100.0%,6.28,B+ (3.38),B- (2.79)
153,"Stephenson, Alex Edward",MUS 103B - Seminar in Composition II (A),WI22,10,8,100.0%,100.0%,5.25,A (4.00),
154,"Guy, Nancy",MUS 107 - Critical Studies Seminar (A),WI22,9,8,100.0%,100.0%,4.0,B+ (3.63),
155,"Ung, Chinary",MUS 111 - Topics/World Music Traditions (A),WI22,93,27,73.1%,80.8%,3.35,A- (3.77),A- (3.82)
156,"Pasler, Jann Corinne",MUS 113 - Topic/Classic&Romantc & Modern (A),WI22,27,11,54.5%,63.6%,4.5,A- (3.70),B- (2.78)
157,"Terrazas Perez, Wilfrido D",MUS 114 - Music of The 20th Century (A),WI22,141,58,100.0%,100.0%,3.18,A- (3.98),A- (3.91)
158,"Davis, Anthony Curtis",MUS 12 - Opera (A),WI22,91,35,94.1%,97.0%,4.26,A- (3.84),B+ (3.61)
159,"Dresser, Mark Stuart",MUS 127 - Discover Jazz (A),WI22,101,35,100.0%,94.1%,4.03,A- (3.90),B+ (3.64)
160,"Leslie, Matthew",MUS 13 - Worlds of Music (A),WI22,99,57,94.7%,98.2%,2.54,A- (3.95),A- (3.90)
161,"Ohnishi, Takae",MUS 130 - Chamber Music Performance (A),WI22,25,9,100.0%,100.0%,3.0,A (4.00),A (4.00)
162,"Kenyatta, Kamau",MUS 137B - Jazz Theory and Improvisation (A),WI22,24,9,100.0%,100.0%,3.83,A (4.00),A (4.00)
163,"Burr, Anthony I",MUS 143 - Department Seminar (A),WI22,16,4,75.0%,75.0%,0.5,A (4.00),
164,"Schulmeister, Kathryn Crandall",MUS 15 - Popular Music (A),WI22,277,106,100.0%,100.0%,2.56,A- (3.93),A- (3.86)
165,"Borgo, David Garcia",MUS 150 - Jazz & Music/African Diaspora (A),WI22,26,18,88.9%,94.1%,3.83,B+ (3.50),B+ (3.50)
166,"Dubnov, Shlomo",MUS 160A - Senior Proj/Computing Arts I (A),WI22,19,6,83.3%,83.3%,6.83,A (4.00),
167,"Burr, Anthony I",MUS 17 - Hip-Hop (A),WI22,382,137,91.7%,95.5%,3.27,A- (3.86),B+ (3.66)
168,"Smyth, Tamara R.",MUS 171 - Computer Music I (A),WI22,108,27,88.5%,88.5%,5.39,B+ (3.63),B+ (3.52)
