,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
51,"Burrett, Alan",TDDE 121 - Theatre Process - Lighting (A),WI18,14,8,100.0%,100.0%,6.5,A- (3.75),
52,"Guirguis, Mark C",TDDE 130 - Assistant Designer (A),WI18,6,4,100.0%,100.0%,0.5,A (4.00),
53,"Cole, Melanie Chen",TDDE 141 - Theatre Process-Sound Design (A),WI18,16,9,100.0%,100.0%,5.61,A- (3.89),
54,"Petrovich, Victoria A.",TDDE 151 - Digital Video Design (A),WI18,8,3,100.0%,100.0%,3.17,B+ (3.67),
55,"Guirguis, Mark C",TDDE 1 - Intro/Design for the Theatre (A),FA17,103,54,75.5%,92.5%,6.42,A- (3.71),B (3.30)
56,"Dolan, Judith A.",TDDE 131 - Spec Topics in Theatre Design (A),FA17,10,5,100.0%,100.0%,1.3,A (4.00),
57,"Guirguis, Mark C",TDDE 131 - Spec Topics in Theatre Design (B),FA17,13,4,100.0%,100.0%,3.5,A (4.00),
58,"Guirguis, Mark C",TDDE 101 - Theatre Process-Scenic Design (A),SP17,13,4,100.0%,100.0%,10.5,A (4.00),
59,"Benzoni, Elisa",TDDE 111 - Theatre Process - Costumes (A),SP17,19,5,80.0%,80.0%,6.5,B+ (3.50),
60,"Petrovich, Victoria A.",TDDE 131 - Spec Topics in Theatre Design (A),SP17,8,5,75.0%,75.0%,7.0,A (4.00),
61,"Guirguis, Mark C",TDDE 1 - Intro/Design for the Theatre (A),WI17,64,24,75.0%,95.8%,6.67,A (4.00),B+ (3.52)
62,"Dolan, Judith A.",TDDE 112 - Advanced Costume Design (A),WI17,5,3,100.0%,100.0%,3.17,B+ (3.67),
63,"Burrett, Alan",TDDE 121 - Theatre Process - Lighting (A),WI17,13,7,100.0%,100.0%,6.17,A (4.00),
64,"Chen, Melanie I-Ling",TDDE 141 - Theatre Process-Sound Design (A),WI17,16,5,100.0%,100.0%,3.0,A (4.00),
