,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
945,"Arcidiacono, Kristin",TDMV 11 - Theatrical Tap (A),SP08,28,17,100.0%,100.0%,0.5,A- (3.93),A- (3.88)
946,"Sharp, Judith A Emile",TDMV 110 - Intermediate Ballet (A),SP08,26,23,100.0%,100.0%,1.34,A- (3.89),A- (3.87)
947,"Marshall, Margaret C.",TDMV 110 - Intermediate Ballet (B),SP08,19,18,100.0%,94.4%,1.28,A- (3.76),
948,"Rincon, Patricia A.",TDMV 120 - Intermediate Contemp Dancers (A),SP08,20,12,91.7%,83.3%,1.5,A- (3.92),A- (3.98)
949,"Geiger, Eric",TDMV 120 - Intermediate Contemp Dancers (B),SP08,20,16,100.0%,100.0%,1.0,A- (3.94),A- (3.91)
950,"Wilson, Terry A.",TDMV 120 - Intermediate Contemp Dancers (C),SP08,25,22,100.0%,95.5%,0.95,A- (3.95),A- (3.81)
951,"Geiger, Eric",TDMV 122 - Advanced Contemporary Dance (A),SP08,22,9,100.0%,66.7%,3.17,A (4.00),A- (3.93)
952,"Rincon, Alicia",TDMV 130 - Intermediate Jazz (A),SP08,14,12,100.0%,100.0%,1.67,A (4.00),
953,"Caligagan, Tony",TDMV 133 - Advanced Jazz Dance (A),SP08,18,7,100.0%,100.0%,0.5,A (4.00),
954,"Jun, Grace Shin Hae",TDMV 138 - Hip Hop (A),SP08,33,29,100.0%,100.0%,1.81,A- (3.93),A- (3.97)
955,"Caligagan, Tony",TDMV 141 - Adv Dances of the World (A),SP08,30,24,100.0%,100.0%,6.08,A- (3.80),A- (3.78)
956,"Foster-King, Sandra",TDMV 143 - West African Dance (A),SP08,51,26,100.0%,96.2%,1.58,A- (3.92),A- (3.99)
957,"Cho, Hyunmi",TDMV 144 - Asian Dance (A),SP08,48,34,82.4%,72.7%,2.09,B+ (3.66),A- (3.90)
958,"Wilson, Terry A.",TDMV 2 - Beginning Contemporary Dance (A),SP08,32,32,100.0%,100.0%,1.0,A- (3.91),A- (3.87)
959,"Smith, Alison D",TDMV 2 - Beginning Contemporary Dance (C),SP08,25,19,100.0%,100.0%,1.61,A- (3.78),A- (3.90)
960,"Wilson, Terry A.",TDMV 2 - Beginning Contemporary Dance (D),SP08,32,23,100.0%,95.7%,1.63,A- (3.90),A- (3.87)
961,"Rincon, Alicia",TDMV 3 - Beginning Jazz (A),SP08,31,26,100.0%,88.0%,0.66,A (4.00),A- (3.96)
962,"Sharp, Judith A Emile",TDMV 1 - Beginning Ballet (A),WI08,26,18,100.0%,100.0%,1.39,A- (3.85),A- (3.87)
963,"Sharp, Judith A Emile",TDMV 1 - Beginning Ballet (B),WI08,30,25,96.0%,100.0%,1.08,A- (3.74),A- (3.87)
964,"Smith, Alison D",TDMV 1 - Beginning Ballet (C),WI08,27,14,100.0%,100.0%,1.07,A (4.00),A- (3.89)
965,"Marshall, Margaret C.",TDMV 110 - Intermediate Ballet (A),WI08,21,16,100.0%,100.0%,0.5,A- (3.93),A- (3.70)
966,"Sharp, Judith A Emile",TDMV 110 - Intermediate Ballet (B),WI08,26,16,100.0%,100.0%,1.07,A- (3.86),A- (3.85)
967,"Rincon, Patricia A.",TDMV 120 - Intermediate Contemp Dancers (A),WI08,20,16,100.0%,93.8%,2.88,A (4.00),A- (3.72)
968,"Snaith, Yolande",TDMV 120 - Intermediate Contemp Dancers (B),WI08,15,12,100.0%,91.7%,1.17,A (4.00),
969,"Green, Allyson",TDMV 122 - Advanced Contemporary Dance (A),WI08,21,9,100.0%,100.0%,3.25,A (4.00),A- (3.83)
970,"Geiger, Eric",TDMV 122 - Advanced Contemporary Dance (B),WI08,16,11,100.0%,100.0%,1.77,A- (3.82),
971,"Rincon, Alicia",TDMV 130 - Intermediate Jazz (A),WI08,16,12,90.9%,100.0%,0.67,A (4.00),
972,"Caligagan, Tony",TDMV 133 - Advanced Jazz Dance (A),WI08,19,17,94.1%,94.1%,0.75,A- (3.93),
973,"Jun, Grace Shin Hae",TDMV 138 - Hip Hop (A),WI08,38,23,100.0%,100.0%,1.98,A (4.00),A- (3.87)
974,"Caligagan, Tony",TDMV 142 - Latin Dance of the World (A),WI08,46,40,100.0%,100.0%,5.74,A- (3.82),A- (3.79)
975,"Caligagan, Maria T.",TDMV 142 - Latin Dance of the World (B),WI08,46,39,100.0%,100.0%,3.01,A- (3.97),A- (3.79)
976,"Foster-King, Sandra",TDMV 143 - West African Dance (A),WI08,46,22,95.2%,100.0%,2.05,A- (3.95),A- (3.88)
977,"Wilson, Terry A.",TDMV 2 - Beginning Contemporary Dance (A),WI08,24,19,94.7%,94.7%,0.82,A- (3.73),A- (3.77)
978,"Sammartano, Tonnie",TDMV 2 - Beginning Contemporary Dance (B),WI08,25,22,100.0%,95.0%,1.5,A- (3.89),A- (3.83)
979,"Geiger, Eric",TDMV 2 - Beginning Contemporary Dance (C),WI08,25,18,100.0%,100.0%,0.97,A- (3.88),A- (3.86)
980,"Rincon, Alicia",TDMV 3 - Beginning Jazz (A),WI08,28,23,100.0%,90.9%,1.14,A- (3.90),A- (3.91)
981,"Arcidiacono, Kristin",TDMV 3 - Beginning Jazz (B),WI08,28,21,100.0%,100.0%,1.36,A- (3.90),A (4.00)
982,"Sharp, Judith A Emile",TDMV 1 - Beginning Ballet (B),FA07,29,20,100.0%,95.0%,0.82,A- (3.94),A- (3.86)
983,"Sharp, Judith A Emile",TDMV 1 - Beginning Ballet (C),FA07,29,23,100.0%,100.0%,1.05,A- (3.75),A- (3.86)
984,"Smith, Alison D",TDMV 110 - Intermediate Ballet (A),FA07,24,13,100.0%,100.0%,0.96,A- (3.91),A- (3.97)
985,"Clancy, Liam",TDMV 120 - Intermediate Contemp Dancers (B),FA07,21,16,100.0%,100.0%,0.88,A- (3.93),A- (3.95)
986,"Rincon, Alicia",TDMV 130 - Intermediate Jazz (A),FA07,20,18,100.0%,100.0%,1.5,A- (3.88),A (4.00)
987,"Caligagan, Tony",TDMV 133 - Advanced Jazz Dance (A),FA07,17,17,100.0%,100.0%,1.09,B+ (3.69),
988,"Caligagan, Tony",TDMV 142 - Latin Dance of the World (A),FA07,50,28,100.0%,100.0%,3.61,A- (3.87),A- (3.93)
989,"Wilson, Terry A.",TDMV 2 - Beginning Contemporary Dance (A),FA07,23,20,100.0%,100.0%,2.1,A- (3.94),A- (3.80)
990,"Smith, Alison D",TDMV 2 - Beginning Contemporary Dance (C),FA07,25,23,95.7%,95.7%,1.93,A- (3.86),A- (3.96)
991,"Rincon, Alicia",TDMV 3 - Beginning Jazz (A),FA07,23,20,95.0%,100.0%,0.92,A- (3.79),A- (3.95)
992,"Arcidiacono, Kristin",TDMV 3 - Beginning Jazz (B),FA07,28,24,100.0%,100.0%,0.92,A- (3.87),A- (3.93)
993,"Caligagan, Tony",TDMV 142 - Latin Dance of the World (A),SU07,39,28,100.0%,100.0%,6.42,A- (3.77),
994,"Wilson, Terry A.",TDMV 2 - Beginning Contemporary Dance (A),SU07,9,10,100.0%,100.0%,0.9,A (4.00),
