,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
523,"Simpson, Junko Tokuda",JAPN 10B - First Year Japanese II (C),WI16,37,18,100.0%,100.0%,4.85,A- (3.87),B+ (3.67)
524,"Ross, Kayoko F",JAPN 10B - First Year Japanese II (D),WI16,35,16,93.8%,81.3%,5.63,B+ (3.63),A- (3.73)
525,"Takeda, Izumi",JAPN 10B - First Year Japanese II (E),WI16,36,22,100.0%,100.0%,5.36,A- (3.71),A- (3.84)
526,"Takeda, Izumi",JAPN 10B - First Year Japanese II (F),WI16,38,21,100.0%,100.0%,5.7,A- (3.89),A- (3.84)
527,"Umabe, Sato",JAPN 10B - First Year Japanese II (G),WI16,38,25,100.0%,100.0%,4.33,A- (3.95),A- (3.87)
528,"Umabe, Sato",JAPN 10B - First Year Japanese II (H),WI16,38,17,94.1%,100.0%,3.91,A- (3.93),A- (3.87)
529,"Sato, Kyoko",JAPN 130B - Third Year Japanese II (A),WI16,12,4,100.0%,100.0%,5.83,B+ (3.50),
530,"Sato, Kyoko",JAPN 130B - Third Year Japanese II (B),WI16,11,8,100.0%,100.0%,6.0,A- (3.88),
531,"Takeda, Izumi",JAPN 135B - Japanese/Prof Purposes II (A),WI16,4,4,100.0%,100.0%,8.0,A (4.00),
532,"McKee, Mayumi Mochizuki",JAPN 140B - Fourth Year Japanese II (A),WI16,10,3,100.0%,100.0%,2.5,A (4.00),
533,"Simpson, Junko Tokuda",JAPN 150B - Advanced Japanese II (A),WI16,12,10,100.0%,100.0%,3.25,A (4.00),
534,"Turner, Christena L.",JAPN 190 - Sel Topcs/Contmp Japn Studies (A),WI16,17,7,100.0%,100.0%,7.5,A- (3.83),
535,"McKee, Mayumi Mochizuki",JAPN 20B - Second Yr Japanese II (A),WI16,24,15,100.0%,100.0%,3.7,A- (3.93),B+ (3.38)
536,"McKee, Mayumi Mochizuki",JAPN 20B - Second Yr Japanese II (B),WI16,26,15,100.0%,100.0%,3.03,A- (3.93),B+ (3.38)
537,"Ross, Kayoko F",JAPN 20B - Second Yr Japanese II (C),WI16,26,17,100.0%,100.0%,4.0,A- (3.93),B+ (3.64)
538,"Ross, Kayoko F",JAPN 10A - First Year Japanese I (A),FA15,37,21,100.0%,90.5%,4.5,A- (3.94),B+ (3.57)
539,"Simpson, Junko Tokuda",JAPN 10A - First Year Japanese I (B),FA15,36,23,95.5%,100.0%,5.55,A- (3.76),B+ (3.46)
540,"Simpson, Junko Tokuda",JAPN 10A - First Year Japanese I (C),FA15,37,21,100.0%,100.0%,4.7,B+ (3.53),B+ (3.46)
541,"Tipton, Yuko",JAPN 10A - First Year Japanese I (D),FA15,37,20,100.0%,100.0%,4.74,A- (3.81),B+ (3.61)
542,"Tipton, Yuko",JAPN 10A - First Year Japanese I (F),FA15,37,17,100.0%,100.0%,5.13,B+ (3.69),B+ (3.61)
543,"Takeda, Izumi",JAPN 10A - First Year Japanese I (G),FA15,37,20,95.0%,100.0%,5.0,A- (3.85),B+ (3.55)
544,"Takeda, Izumi",JAPN 10A - First Year Japanese I (H),FA15,36,20,94.1%,94.1%,5.68,A- (3.88),B+ (3.55)
545,"Ross, Kayoko F",JAPN 10A - First Year Japanese I (I),FA15,37,20,100.0%,94.7%,4.61,A (4.00),B+ (3.57)
546,"Umabe, Sato",JAPN 10A - First Year Japanese I (J),FA15,34,16,100.0%,100.0%,7.63,A- (3.87),A- (3.73)
547,"Umabe, Sato",JAPN 10A - First Year Japanese I (K),FA15,35,18,93.8%,93.8%,5.5,A- (3.73),A- (3.73)
548,"Sato, Kyoko",JAPN 130A - Third Year Japanese I (A),FA15,18,6,83.3%,100.0%,6.17,A- (3.80),
549,"Sato, Kyoko",JAPN 130A - Third Year Japanese I (B),FA15,19,7,100.0%,85.7%,4.79,A- (3.71),
550,"Takeda, Izumi",JAPN 135A - Japanese/Professional Purposes (A),FA15,11,11,81.8%,90.9%,5.23,B+ (3.50),
551,"McKee, Mayumi Mochizuki",JAPN 140A - Fourth Year Japanese I (B),FA15,14,4,100.0%,100.0%,4.0,A- (3.75),
552,"Simpson, Junko Tokuda",JAPN 150A - Advanced Japanese I (A),FA15,14,7,100.0%,100.0%,3.5,A- (3.83),
553,"McKee, Mayumi Mochizuki",JAPN 20A - Second Yr Japanese I (A),FA15,32,15,92.9%,85.7%,3.07,B+ (3.62),B+ (3.42)
554,"McKee, Mayumi Mochizuki",JAPN 20A - Second Yr Japanese I (B),FA15,32,18,94.1%,100.0%,5.44,B+ (3.67),B+ (3.42)
555,"Ross, Kayoko F",JAPN 20A - Second Yr Japanese I (C),FA15,25,9,100.0%,77.8%,5.17,A- (3.78),B+ (3.42)
556,"Sato, Kyoko",JAPN 20A - Second Yr Japanese I (D),FA15,32,14,100.0%,100.0%,4.07,A- (3.93),A- (3.86)
557,"Izumi, Yurika",JAPN 10C - First Year Japanese III (A),SP15,23,11,100.0%,100.0%,4.5,A- (3.80),B+ (3.69)
558,"Izumi, Yurika",JAPN 10C - First Year Japanese III (B),SP15,27,10,100.0%,100.0%,4.5,A- (3.80),B+ (3.69)
559,"Ito, Hifumi",JAPN 10C - First Year Japanese III (C),SP15,34,19,100.0%,100.0%,6.71,A- (3.83),B+ (3.68)
560,"Izumi, Yurika",JAPN 10C - First Year Japanese III (D),SP15,30,18,100.0%,100.0%,4.83,A- (3.94),B+ (3.69)
561,"Takeda, Izumi",JAPN 10C - First Year Japanese III (E),SP15,33,15,100.0%,100.0%,5.17,A- (3.80),A- (3.80)
562,"Tipton, Yuko",JAPN 10C - First Year Japanese III (F),SP15,32,15,100.0%,100.0%,2.81,A (4.00),B+ (3.68)
563,"Tipton, Yuko",JAPN 10C - First Year Japanese III (G),SP15,32,16,100.0%,100.0%,4.1,A- (3.88),B+ (3.68)
564,"Sato, Kyoko",JAPN 130C - Third Year Japanese III (A),SP15,9,3,100.0%,100.0%,5.17,B+ (3.67),
565,"Sato, Kyoko",JAPN 130C - Third Year Japanese III (B),SP15,9,3,100.0%,100.0%,4.5,B+ (3.33),
566,"Takeda, Izumi",JAPN 135C - Japanese/Prof Purposes III (A),SP15,10,10,100.0%,100.0%,6.3,A- (3.70),
567,"McKee, Mayumi Mochizuki",JAPN 140C - Fourth Year Japanese III (A),SP15,7,3,100.0%,100.0%,3.83,A (4.00),
568,"Ito, Hifumi",JAPN 150C - Advanced Japanese III (A),SP15,4,4,100.0%,100.0%,3.0,B (3.25),
569,"Sato, Kyoko",JAPN 20C - Second Yr Japanese III (A),SP15,28,11,90.9%,90.9%,3.05,A- (3.89),A- (3.74)
570,"McKee, Mayumi Mochizuki",JAPN 20C - Second Yr Japanese III (B),SP15,30,18,100.0%,100.0%,3.7,B+ (3.67),B+ (3.56)
571,"Ito, Hifumi",JAPN 10B - First Year Japanese II (A),WI15,30,23,100.0%,100.0%,5.23,B+ (3.67),B+ (3.59)
572,"Ito, Hifumi",JAPN 10B - First Year Japanese II (B),WI15,32,13,100.0%,100.0%,4.19,A- (3.75),B+ (3.59)
573,"Izumi, Yurika",JAPN 10B - First Year Japanese II (C),WI15,32,15,92.9%,92.9%,5.07,A- (3.79),B+ (3.52)
574,"Tipton, Yuko",JAPN 10B - First Year Japanese II (D),WI15,31,12,100.0%,100.0%,5.17,A- (3.73),B+ (3.53)
575,"Takeda, Izumi",JAPN 10B - First Year Japanese II (E),WI15,32,20,100.0%,100.0%,5.66,A- (3.94),A- (3.83)
576,"Takeda, Izumi",JAPN 10B - First Year Japanese II (F),WI15,32,16,100.0%,100.0%,4.07,A- (3.93),A- (3.83)
577,"Tipton, Yuko",JAPN 10B - First Year Japanese II (G),WI15,28,13,100.0%,100.0%,4.5,B+ (3.55),B+ (3.53)
578,"Tipton, Yuko",JAPN 10B - First Year Japanese II (H),WI15,28,13,100.0%,100.0%,6.0,B+ (3.62),B+ (3.53)
579,"Sato, Kyoko",JAPN 130B - Third Year Japanese II (B),WI15,16,3,100.0%,100.0%,6.5,B+ (3.33),
580,"Sato, Kyoko",JAPN 130B - Third Year Japanese II (C),WI15,9,4,100.0%,100.0%,4.0,A- (3.75),
581,"Takeda, Izumi",JAPN 135B - Japanese/Prof Purposes II (A),WI15,6,6,100.0%,100.0%,6.83,B (3.20),
582,"McKee, Mayumi Mochizuki",JAPN 140B - Fourth Year Japanese II (A),WI15,14,5,100.0%,100.0%,4.5,A- (3.80),
583,"Ito, Hifumi",JAPN 150B - Advanced Japanese II (A),WI15,4,3,100.0%,100.0%,3.83,B+ (3.33),
584,"Turner, Christena L.",JAPN 190 - Sel Topcs/Contmp Japn Studies (A),WI15,10,3,100.0%,100.0%,3.17,B+ (3.67),
