,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
308,"Castro, Robert Jess",TDAC 102 - Acting II (A),FA17,18,5,100.0%,100.0%,8.5,B+ (3.60),
309,"Rubinstein, Kim",TDAC 103A - Acting Intensive I (A),FA17,22,8,100.0%,100.0%,6.5,A- (3.88),A- (3.90)
310,"Jahn, David F.",TDAC 107 - Improvisation for the Theatre (A),FA17,21,14,92.3%,100.0%,1.12,A (4.00),A- (3.75)
311,"Basso, Beatrice",TDAC 108 - Advanced Topics (B),FA17,11,6,100.0%,100.0%,2.83,B+ (3.50),
312,"Harting, Carla Kelso",TDAC 1 - Introduction to Acting (A),S217,16,10,100.0%,100.0%,3.9,A (4.00),
313,"Stokes, Cynthia Sue",TDAC 1 - Introduction to Acting (B),S217,19,17,100.0%,94.1%,4.26,A (4.00),
314,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (C),S217,16,5,100.0%,100.0%,5.7,A- (3.80),
315,"Harting, Carla Kelso",TDAC 101 - Acting I (A),S217,14,3,100.0%,100.0%,3.17,A (4.00),
316,"Schwartz, Michael",TDAC 1 - Introduction to Acting (A),S117,19,5,100.0%,100.0%,3.5,A (4.00),
317,"Meyer, Ursula",TDAC 1 - Introduction to Acting (B),S117,20,3,100.0%,100.0%,2.5,A (4.00),B+ (3.63)
318,"Barnes, Eva E",TDAC 1 - Introduction to Acting (C),S117,19,8,100.0%,100.0%,4.25,A (4.00),
319,"Salovey, Todd",TDAC 107 - Improvisation for the Theatre (A),S117,15,3,100.0%,100.0%,5.83,A (4.00),
320,"Salovey, Todd",TDAC 1 - Introduction to Acting (A),SP17,19,6,100.0%,100.0%,3.3,A (4.00),
321,"Salovey, Todd",TDAC 1 - Introduction to Acting (B),SP17,17,11,100.0%,100.0%,2.17,A (4.00),
322,"Salovey, Todd",TDAC 1 - Introduction to Acting (C),SP17,19,8,100.0%,100.0%,4.5,A- (3.80),
323,"Salovey, Todd",TDAC 1 - Introduction to Acting (D),SP17,21,8,100.0%,100.0%,4.21,A (4.00),A- (3.99)
324,"Salovey, Todd",TDAC 1 - Introduction to Acting (E),SP17,23,14,100.0%,100.0%,3.33,A (4.00),A- (3.99)
325,"Walsh, Kim C.",TDAC 101 - Acting I (A),SP17,20,19,100.0%,100.0%,3.55,A- (3.78),A- (3.92)
326,"Walsh, Kim C.",TDAC 101 - Acting I (B),SP17,20,14,100.0%,92.9%,3.07,A- (3.86),A- (3.92)
327,"Salovey, Todd",TDAC 102 - Acting II (A),SP17,22,7,100.0%,100.0%,4.79,A (4.00),A- (3.96)
328,"Vickerman, Linda Joanne",TDAC 109 - Singing for Actors (A),SP17,18,7,100.0%,100.0%,2.79,A- (3.71),
329,"Fulton, Julia",TDAC 110 - Acting for the Camera (A),SP17,13,6,100.0%,80.0%,3.3,A (4.00),
330,"Chang, Jennifer M.",TDAC 112 - Senior Seminar in Acting (A),SP17,16,5,100.0%,100.0%,5.7,B+ (3.67),
331,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (A),WI17,21,12,100.0%,100.0%,3.23,A- (3.89),A- (3.87)
332,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (B),WI17,19,9,100.0%,100.0%,2.25,A (4.00),
333,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (C),WI17,19,16,100.0%,100.0%,3.39,A (4.00),
334,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (D),WI17,20,14,100.0%,92.3%,1.42,A- (3.92),A- (3.87)
335,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (E),WI17,20,8,100.0%,100.0%,4.5,A (4.00),A- (3.87)
336,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (F),WI17,20,12,100.0%,100.0%,1.95,A (4.00),A- (3.87)
337,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (G),WI17,20,7,100.0%,100.0%,2.5,A (4.00),A- (3.87)
338,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (H),WI17,20,7,100.0%,100.0%,4.5,A- (3.80),A- (3.87)
339,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (I),WI17,18,13,87.5%,100.0%,3.5,B+ (3.44),
340,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (J),WI17,20,15,100.0%,100.0%,2.21,A (4.00),A- (3.87)
341,"Salovey, Todd",TDAC 101 - Acting I (A),WI17,20,12,100.0%,100.0%,5.17,A- (3.88),A- (3.96)
342,"Chang, Jennifer M.",TDAC 101 - Acting I (B),WI17,19,9,100.0%,100.0%,4.28,B+ (3.67),
343,"Castro, Robert Jess",TDAC 102 - Acting II (A),WI17,18,7,100.0%,100.0%,6.17,B+ (3.60),
344,"Rubinstein, Kim",TDAC 103B - Acting Intensive II (A),WI17,17,6,100.0%,100.0%,9.5,A (4.00),
345,"Chang, Jennifer M.",TDAC 106 - Chekhov Acting (A),WI17,14,9,100.0%,85.7%,7.93,B+ (3.67),
346,"Oates, Charles Bruce",TDAC 115 - Movement for Actors (A),WI17,20,9,100.0%,100.0%,2.25,A (4.00),A- (3.87)
347,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (A),FA16,20,14,100.0%,100.0%,2.5,A- (3.85),A- (3.70)
348,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (B),FA16,20,15,90.9%,90.9%,3.05,A- (3.90),A- (3.70)
349,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (C),FA16,20,11,100.0%,75.0%,6.0,A (4.00),A- (3.70)
350,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (D),FA16,18,12,100.0%,100.0%,1.64,A (4.00),
351,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (E),FA16,20,14,100.0%,91.7%,3.17,A- (3.82),A- (3.70)
