,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
25,"Jung, Ji Yun",LTKO 2A - Intermediate Korean:2nd Yr I (A),FA22,25,8,87.5%,100.0%,4.75,B+ (3.60),B+ (3.61)
26,"Jung, Ji Yun",LTKO 2A - Intermediate Korean:2nd Yr I (B),FA22,25,7,100.0%,100.0%,4.5,A- (3.86),A- (3.74)
27,"Lee, Jeyseon",LTKO 2A - Intermediate Korean:2nd Yr I (C),FA22,20,9,88.9%,88.9%,4.06,B+ (3.50),B+ (3.42)
28,"Cho, Hye Jin",LTKO 1C - Beginning Korean:First Yr. III (A),SP22,28,14,100.0%,100.0%,4.19,A- (3.70),B+ (3.32)
29,"Cho, Hye Jin",LTKO 1C - Beginning Korean:First Yr. III (B),SP22,28,12,100.0%,100.0%,5.0,B+ (3.64),A- (3.73)
30,"Yim, Nancy",LTKO 1C - Beginning Korean:First Yr. III (C),SP22,16,5,100.0%,100.0%,5.3,B+ (3.67),
31,"Yim, Nancy",LTKO 1C - Beginning Korean:First Yr. III (D),SP22,27,9,100.0%,100.0%,4.5,B+ (3.63),B+ (3.66)
32,"Lee, Jeyseon",LTKO 1C - Beginning Korean:First Yr. III (E),SP22,14,4,100.0%,100.0%,6.5,B (3.25),
33,"Lee, Jeyseon",LTKO 2C - Intermediate Korean:2nd Yr III (A),SP22,17,9,77.8%,88.9%,6.06,A (4.00),
34,"Cho, Hye Jin",LTKO 1B - Beginning Korean:First Yr. II (A),WI22,13,7,100.0%,100.0%,5.36,B+ (3.50),
35,"Cho, Hye Jin",LTKO 1B - Beginning Korean:First Yr. II (B),WI22,27,8,100.0%,100.0%,3.5,A- (3.71),B+ (3.55)
36,"Cho, Hye Jin",LTKO 1B - Beginning Korean:First Yr. II (C),WI22,26,9,100.0%,100.0%,6.5,A (4.00),B+ (3.55)
37,"Yim, Nancy",LTKO 1B - Beginning Korean:First Yr. II (D),WI22,15,5,100.0%,100.0%,2.9,B (3.25),
38,"Yim, Nancy",LTKO 1B - Beginning Korean:First Yr. II (E),WI22,23,6,100.0%,100.0%,5.5,B+ (3.40),B+ (3.42)
