,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
65,"Wirshbo, Eliot",LTLA 3 - Intermediate Latin II (B),SP14,11,4,100.0%,100.0%,8.0,A- (3.75),
66,"Wirshbo, Eliot",LTLA 131 - Prose (A),WI14,12,7,100.0%,100.0%,7.5,B+ (3.67),
67,"Wirshbo, Eliot",LTLA 2 - Intermediate Latin I (A),WI14,13,4,100.0%,100.0%,8.0,B+ (3.33),
68,"Edwards, Leslie",LTLA 2 - Intermediate Latin I (B),WI14,20,7,85.7%,100.0%,4.79,A- (3.86),B+ (3.58)
69,"Edwards, Leslie",LTLA 1 - Beginning Latin (A),FA13,24,8,100.0%,100.0%,5.5,B (3.20),B+ (3.44)
70,"Wirshbo, Eliot",LTLA 1 - Beginning Latin (B),FA13,11,4,100.0%,75.0%,9.0,C+ (2.67),
71,"Wirshbo, Eliot",LTLA 1 - Beginning Latin (C),FA13,13,7,100.0%,100.0%,8.5,B (3.20),
72,"Edwards, Anthony",LTLA 100 - Introductn/Latin Literature I (A),FA13,23,14,100.0%,100.0%,6.21,A- (3.79),B (3.24)
73,"Wirshbo, Eliot",LTLA 133 - Epic (A),FA13,12,5,100.0%,100.0%,8.1,A (4.00),
74,"Chamberlain, Charles Thoms",LTLA 100 - Introductn/Latin Literature I (A),S113,10,4,75.0%,100.0%,6.5,C+ (2.50),
75,"Wirshbo, Eliot",LTLA 131 - Prose (A),SP13,9,3,100.0%,100.0%,7.17,B+ (3.50),
76,"Wirshbo, Eliot",LTLA 3 - Intermediate Latin II (A),SP13,14,6,83.3%,83.3%,11.3,B- (2.75),
77,"Edwards, Leslie",LTLA 3 - Intermediate Latin II (B),SP13,17,12,75.0%,91.7%,6.32,A- (3.78),
78,"Edwards, Anthony",LTLA 135 - Drama (A),WI13,11,9,88.9%,88.9%,6.28,A- (3.71),
79,"Wirshbo, Eliot",LTLA 2 - Intermediate Latin I (A),WI13,16,10,77.8%,88.9%,9.75,C+ (2.63),
80,"Edwards, Leslie",LTLA 2 - Intermediate Latin I (B),WI13,18,5,80.0%,100.0%,5.7,B+ (3.60),
81,"Wirshbo, Eliot",LTLA 1 - Beginning Latin (A),FA12,14,5,100.0%,100.0%,8.0,B (3.25),
82,"Wirshbo, Eliot",LTLA 1 - Beginning Latin (B),FA12,18,7,85.7%,100.0%,6.79,B+ (3.50),
83,"Chamberlain, Charles Thoms",LTLA 1 - Beginning Latin (C),FA12,26,15,100.0%,100.0%,7.07,B+ (3.67),B (3.16)
84,"Chamberlain, Charles Thoms",LTLA 100 - Introductn/Latin Literature I (A),FA12,22,10,75.0%,75.0%,7.36,B- (2.71),C (2.26)
85,"Wirshbo, Eliot",LTLA 114 - Vergil (A),FA12,12,7,85.7%,85.7%,6.83,B+ (3.33),
86,"Wirshbo, Eliot",LTLA 4 - Intensive Elementary Latin (A),S312,17,6,66.7%,100.0%,20.5,B- (2.83),
87,"Chamberlain, Charles Thoms",LTLA 100 - Introductn/Latin Literature I (A),S112,17,4,100.0%,75.0%,10.5,C (2.25),
88,"Wirshbo, Eliot",LTLA 135 - Drama (A),SP12,14,7,100.0%,100.0%,7.07,B (3.14),
