,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
93,"Shang, Jingbo",DSC 190 - Topics in Data Science (A),WI22,30,17,100.0%,100.0%,8.74,A- (3.75),A- (3.82)
94,"Eldridge, Justin Matthew",DSC 190 - Topics in Data Science (B),WI22,29,11,100.0%,100.0%,5.5,A (4.00),A- (3.78)
95,"Smarr, Benjamin",DSC 190 - Topics in Data Science (C),WI22,19,16,87.5%,93.8%,3.25,B+ (3.67),
96,"Langlois, Marina",DSC 20 - Prgrmng/DataStruc for Data Sci (A),WI22,219,121,94.7%,92.0%,10.39,B+ (3.52),B (3.19)
97,"Liao, Soohyun Nam",DSC 30 - DataStrc/Algrthms for Data Sci (B),WI22,77,25,47.8%,34.8%,11.63,B (3.14),B (3.14)
98,"Tiefenbruck, Janine LoBue",DSC 40A - Theor Fndtns of Data Sci I (A),WI22,66,21,85.7%,85.7%,7.9,B (3.11),B- (2.94)
99,"Tiefenbruck, Janine LoBue",DSC 40A - Theor Fndtns of Data Sci I (B),WI22,65,20,73.7%,78.9%,9.34,B (3.06),B- (2.73)
100,"Eldridge, Justin Matthew",DSC 40B - Theor Fndtns of Data Sci II (A),WI22,122,82,97.5%,100.0%,5.66,B+ (3.61),B+ (3.46)
101,"Rampure, Suraj",DSC 90 - Seminar in Data Science (A),WI22,25,14,100.0%,100.0%,2.93,A (4.00),
102,"Langlois, Marina",DSC 95 - Tutor Appshp in Data Science (A),WI22,15,9,88.9%,100.0%,1.17,,
103,"Quer, Giorgio",DSC 96 - Workshop in Data Science (A),WI22,18,11,90.9%,100.0%,4.14,A (4.00),
104,"Tiefenbruck, Janine LoBue",DSC 10 - Principles of Data Science (A),FA21,72,58,98.3%,98.2%,8.22,B+ (3.59),B+ (3.33)
105,"Tiefenbruck, Janine LoBue",DSC 10 - Principles of Data Science (B),FA21,71,59,100.0%,100.0%,6.71,B+ (3.48),B (3.29)
106,"Rampure, Suraj",DSC 10 - Principles of Data Science (C),FA21,112,90,98.9%,100.0%,7.52,B+ (3.54),B (3.27)
