,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
385,"Cohen, Alain J. J.",LTWL 128 - Intro/Semiotics & Applications (A),WI09,14,13,76.9%,100.0%,3.42,B+ (3.64),
386,"Blanco, John D",LTWL 140 - Novel&History/Third World (A),WI09,19,15,93.3%,80.0%,5.17,A- (3.83),
387,"Rahimi, Babak",LTWL 153 - Literature/Relign/Cult in Iran (A),WI09,27,14,100.0%,100.0%,2.79,A- (3.85),A- (3.88)
388,"Reid, Roddey",LTWL 155 - Gender Studies (A),WI09,24,18,100.0%,100.0%,4.5,A- (3.71),A- (3.79)
389,"Verdicchio, Pasquale",LTWL 165 - Literature & the Enviornment (A),WI09,22,17,100.0%,100.0%,3.09,A- (3.88),B+ (3.59)
390,"Plapp, Laurel A",LTWL 181 - Film Studies&Lit:Film Movement (A),WI09,18,18,100.0%,100.0%,3.44,B+ (3.59),
391,"Cohen, Alain J. J.",LTWL 184 - Film Studies&Lit:Analysis/Txt (A),WI09,30,24,95.8%,95.8%,3.37,B+ (3.35),B+ (3.49)
392,"Springer, Anna Joy",LTWL 191 - Honors Seminar (A),WI09,16,9,100.0%,100.0%,4.94,A- (3.86),
393,"Wirshbo, Eliot",LTWL 19B - Intro/Ancient Greeks & Romans (A),WI09,52,44,88.4%,93.0%,4.45,B (3.14),B- (2.70)
394,"Zhang, Yingjin",LTWL 4C - Fiction&Film/20th Cen/Asian (A),WI09,42,32,87.1%,80.6%,3.94,B+ (3.38),B (3.03)
395,"Woodhull, Winifred Johanna",LTWL 87 - Freshman Seminar (A),WI09,16,16,93.8%,93.8%,1.97,A (4.00),
396,"Rahimi, Babak",LTWL 87 - Freshman Seminar (B),WI09,15,13,92.3%,100.0%,0.5,A (4.00),
397,"Potts, Stephen",LTWL 114 - Children's Literature (A),FA08,266,100,100.0%,100.0%,3.75,B+ (3.44),B+ (3.33)
398,"Potts, Stephen",LTWL 124 - Science Fiction (A),FA08,67,41,90.0%,97.6%,4.89,B (3.23),B (3.01)
399,"Cohen, Richard S.",LTWL 129 - Wisdom:The Lit of Authority (A),FA08,17,17,93.8%,100.0%,5.43,B+ (3.69),
400,"Cohen, Richard S.",LTWL 147 - Readings in Mahayana Buddhism (A),FA08,24,17,94.1%,100.0%,5.75,A- (3.73),B (3.04)
401,"Cassedy, Steven Dennis",LTWL 149 - The Last Turn of the Cent/West (A),FA08,15,9,87.5%,100.0%,4.72,B+ (3.50),
