,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
108,"Bronstein, Phoebe Malan",CAT 125 - Public Rhetoric & Pract Commun (A),WI20,196,168,88.6%,95.2%,2.9,A- (3.78),A- (3.81)
109,"Bigham, David Joseph",CAT 125R - Pblc Rhetoric Prct Comm Online (A),WI20,190,71,85.3%,94.1%,4.07,A- (3.84),B+ (3.68)
110,"Algaze, Guillermo","CAT 2 - Culture, Art & Technology 2 (A)",WI20,171,97,75.8%,80.0%,3.31,B+ (3.49),B+ (3.63)
111,"Golan, Tal","CAT 2 - Culture, Art & Technology 2 (B)",WI20,187,98,68.8%,63.4%,3.07,B+ (3.43),B+ (3.49)
112,"Gumm, Elizabeth Ashley","CAT 2 - Culture, Art & Technology 2 (C)",WI20,217,123,88.9%,91.3%,4.08,B+ (3.45),B+ (3.53)
113,"Nguyen, Hoang Tan","CAT 2 - Culture, Art & Technology 2 (D)",WI20,218,104,78.6%,76.5%,4.52,B+ (3.54),A- (3.80)
114,"Yoldas, Pinar","CAT 2 - Culture, Art & Technology 2 (E)",WI20,191,171,78.8%,84.0%,3.62,B+ (3.47),B+ (3.50)
115,"Chodorow, Stanley A.","CAT 1 - Culture, Art & Technology 1 (A)",FA19,112,69,76.1%,80.3%,3.54,B (3.10),B- (2.98)
116,"Algaze, Guillermo","CAT 1 - Culture, Art & Technology 1 (B)",FA19,237,125,67.2%,63.9%,2.97,B+ (3.47),B+ (3.42)
117,"Bigham, David Joseph","CAT 1 - Culture, Art & Technology 1 (C)",FA19,166,115,73.4%,96.2%,5.39,B (3.08),B (3.18)
118,"Tronzo, William","CAT 1 - Culture, Art & Technology 1 (D)",FA19,238,159,84.3%,86.8%,2.41,A- (3.85),A- (3.88)
119,"Kasem, Yasmine Kasem","CAT 1 - Culture, Art & Technology 1 (E)",FA19,217,149,63.0%,80.1%,3.43,B+ (3.49),B+ (3.40)
120,"Bigham, David Joseph",CAT 125 - Public Rhetoric & Pract Commun (A),FA19,153,62,74.5%,92.7%,3.34,A- (3.73),B+ (3.50)
121,"Gumm, Elizabeth Ashley",CAT 125 - Public Rhetoric & Pract Commun (B),FA19,133,57,87.0%,94.3%,3.83,A- (3.75),B+ (3.52)
122,"Zhang, Kefei Kevin",CAT 125R - Pblc Rhetoric Prct Comm Online (A),FA19,187,77,94.0%,92.3%,3.94,A- (3.87),A- (3.78)
123,"Macagno, Eduardo R.",CAT 87 - Freshman Seminar (A),FA19,7,4,100.0%,100.0%,0.5,,
124,"Smith, Ashley Elizabeth",CAT 125R - Pblc Rhetoric Prct Comm Online (A),S219,113,97,90.7%,95.9%,4.25,A- (3.78),B+ (3.62)
125,"Gumm, Elizabeth Ashley",CAT 125R - Pblc Rhetoric Prct Comm Online (A),S119,129,29,96.3%,100.0%,5.76,A- (3.82),A- (3.74)
126,"Pantoja, Jennifer Metten",CAT 125 - Public Rhetoric & Pract Commun (A),SP19,192,146,80.1%,95.0%,3.6,B+ (3.59),B+ (3.41)
127,"Zhang, Kefei Kevin",CAT 125R - Pblc Rhetoric Prct Comm Online (A),SP19,197,83,87.2%,93.5%,4.12,A- (3.78),B+ (3.67)
128,"Smith, Ashley Elizabeth","CAT 3 - Culture, Art & Technology III (A)",SP19,296,262,76.7%,75.9%,3.09,B+ (3.59),A- (3.78)
129,"Bigham, David Joseph","CAT 3 - Culture, Art & Technology III (B)",SP19,258,140,78.6%,96.9%,3.57,B+ (3.58),B+ (3.40)
130,"Gumm, Elizabeth Ashley","CAT 3 - Culture, Art & Technology III (C)",SP19,235,132,59.4%,83.6%,4.0,B+ (3.49),B+ (3.48)
131,"Bronstein, Phoebe Malan","CAT 3 - Culture, Art & Technology III (D)",SP19,253,239,79.8%,88.2%,4.77,B+ (3.62),B+ (3.48)
132,"Bronstein, Phoebe Malan",CAT 87 - Freshman Seminar (A),SP19,12,9,100.0%,100.0%,2.25,,
133,"Moran, Ryan James",CAT 124 - Sixth College Practicum (A),WI19,7,3,100.0%,100.0%,5.83,A (4.00),
134,"Ano, Michael Shigeya",CAT 125 - Public Rhetoric & Pract Commun (A),WI19,175,112,82.4%,86.8%,3.83,B+ (3.66),B+ (3.59)
135,"Zhang, Kefei Kevin",CAT 125R - Pblc Rhetoric Prct Comm Online (A),WI19,182,96,87.4%,94.1%,3.76,A- (3.79),A- (3.73)
136,"Nguyen, Hoang Tan","CAT 2 - Culture, Art & Technology 2 (A)",WI19,199,130,81.8%,86.2%,3.69,B+ (3.47),B+ (3.49)
137,"Thorpe, Charles Robert","CAT 2 - Culture, Art & Technology 2 (B)",WI19,157,116,45.7%,47.8%,4.64,B+ (3.31),B (3.23)
138,"Gumm, Elizabeth Ashley","CAT 2 - Culture, Art & Technology 2 (C)",WI19,195,134,70.8%,76.6%,4.36,B (3.20),B (3.03)
139,"Bronstein, Phoebe Malan","CAT 2 - Culture, Art & Technology 2 (D)",WI19,292,277,89.5%,94.2%,4.67,B+ (3.52),B+ (3.47)
140,"Bigham, David Joseph","CAT 2 - Culture, Art & Technology 2 (E)",WI19,195,124,85.0%,96.7%,4.12,B+ (3.50),B+ (3.49)
141,"Bronstein, Phoebe Malan",CAT 87 - Freshman Seminar (A),WI19,16,8,100.0%,100.0%,2.0,B (3.00),
