,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
261,"Lubarda, Marko",MAE 107 - Computational Methods/Engineer (A),SP21,85,50,75.0%,85.4%,8.42,B (3.25),B (3.17)
262,"Becker, Janet Maria",MAE 108 - Prob & Stats/Method/Mech Eng (A),SP21,55,34,93.9%,96.9%,8.56,B+ (3.37),B+ (3.45)
263,"Pham, Hieu Tan",MAE 108 - Prob & Stats/Method/Mech Eng (B),SP21,48,21,95.2%,100.0%,8.6,B (3.25),B+ (3.42)
264,"Hidalgo-Gonzalez, Patricia",MAE 119 - Intro Renew Energ/Solar & Wind (A),SP21,175,156,78.6%,89.6%,6.46,B+ (3.42),A- (3.71)
265,"Bahadori, Mohammad Yousef",MAE 130 - Advanced Vibrations (A),SP21,14,8,100.0%,87.5%,8.5,B+ (3.43),
266,"Qi, Huihui",MAE 131A - Solid Mechanics I (A),SP21,126,120,96.7%,91.7%,7.37,B (3.13),B- (2.79)
267,"Kamensky, David M",MAE 131A - Solid Mechanics I (B),SP21,80,63,96.8%,82.3%,7.2,B (3.08),B (3.16)
268,"Frazier, Michael",MAE 131B - Solid Mechanics II (A),SP21,46,39,94.9%,97.4%,8.82,B+ (3.37),B (3.19)
269,"Morimoto, Tania",MAE 143B - Linear Control (B),SP21,51,42,92.9%,97.6%,10.02,B (3.13),B (3.14)
270,"Herbert, Sylvia Lee",MAE 143B - Linear Control (D),SP21,45,41,75.6%,87.8%,7.38,B (3.00),B+ (3.56)
271,"Anderson, Mark Ronald",MAE 143B - Linear Control (E),SP21,65,43,95.3%,100.0%,4.97,A- (3.81),A- (3.92)
272,"Martinez, Sonia",MAE 146 - Intro to ML Algorithms (A),SP21,46,24,95.7%,95.7%,9.8,B+ (3.65),B+ (3.61)
