,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
367,"Stockwell, Sarah R",BILD 3 - Organismic&Evolutionary Biol (B),WI19,366,253,91.1%,94.7%,5.35,B (3.20),B- (2.70)
368,"Macagno, Eduardo R.","BILD 38 - Dementia, Science and Society (A)",WI19,43,23,100.0%,95.5%,3.32,B+ (3.58),B+ (3.49)
369,"Mel, Stephanie",BILD 4 - Introductory Biology Lab (A),WI19,185,141,94.8%,100.0%,3.07,B+ (3.69),B+ (3.63)
370,"Reuther, Keefe",BILD 4 - Introductory Biology Lab (B),WI19,176,135,90.3%,99.3%,3.05,A- (3.74),A- (3.78)
371,"Mohan, Swarna",BILD 4 - Introductory Biology Lab (C),WI19,173,130,89.9%,82.9%,3.32,B+ (3.61),B+ (3.55)
372,"Mel, Stephanie",BILD 60 - DEI in Relation to Human Bio (A),WI19,45,21,100.0%,100.0%,2.98,A- (3.81),A- (3.77)
373,"Saier, Milton H.",BILD 87 - Freshman Seminar (A),WI19,15,11,100.0%,100.0%,0.68,A (4.00),
374,"Saier, Milton H.",BILD 87 - Freshman Seminar (B),WI19,16,10,100.0%,88.9%,0.5,A (4.00),
375,"Mel, Stephanie",BILD 1 - The Cell (A),FA18,275,127,88.5%,89.3%,5.25,B (3.18),C+ (2.35)
376,"Cooper, Andrew Michael",BILD 1 - The Cell (B),FA18,278,247,91.8%,95.1%,5.13,B (3.22),B- (2.89)
377,"Byrne, Kathryne",BILD 1 - The Cell (C),FA18,145,75,61.8%,41.8%,5.65,B+ (3.30),B+ (3.31)
378,"Burg, Michael",BILD 10 - Fundamental Concepts/Modrn Bio (A),FA18,343,296,95.2%,98.3%,3.67,B+ (3.50),B+ (3.40)
379,"Burg, Michael",BILD 2 - Multicellular Life (A),FA18,399,364,98.9%,97.5%,4.7,B+ (3.53),B+ (3.36)
380,"Rana, Brinda Kanti",BILD 20 - Human Genetics/Modern Society (A),FA18,113,64,73.0%,73.0%,3.53,B (3.04),B- (2.91)
381,"Stockwell, Sarah R",BILD 3 - Organismic&Evolutionary Biol (A),FA18,381,289,86.5%,87.5%,5.73,B (3.23),B- (2.80)
382,"Stockwell, Sarah R",BILD 3 - Organismic&Evolutionary Biol (B),FA18,371,299,88.8%,93.8%,5.38,B (3.19),B- (2.80)
383,"Broccard Bell, Heather Chr",BILD 3 - Organismic&Evolutionary Biol (C),FA18,116,65,90.3%,92.9%,3.88,B+ (3.49),C+ (2.47)
384,"Lo, Stanley Malvin Ming-Hi",BILD 4 - Introductory Biology Lab (A),FA18,372,325,90.7%,95.0%,3.5,B+ (3.50),B+ (3.69)
