,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
110,"Cassedy, Steven Dennis",LTRU 110A - Russian&Soviet Lit/1800-1860 (A),WI11,17,8,87.5%,100.0%,6.0,,
111,"Wells, Patricia Rebecca",LTRU 1B - First-Year Russian (A),WI11,11,6,100.0%,100.0%,5.5,B+ (3.67),
112,"Wells, Patricia Rebecca",LTRU 2B - Second Year Russian (A),WI11,11,4,100.0%,100.0%,5.0,A (4.00),
113,"Wells, Patricia Rebecca",LTRU 104A - Advanced Practicum in Russian (A),FA10,13,4,100.0%,100.0%,2.5,A (4.00),
114,"Glaser, Amelia",LTRU 110C - Russian&Soviet Lit/1917-Presnt (A),FA10,21,8,100.0%,100.0%,9.25,,B+ (3.64)
115,"Wells, Patricia Rebecca",LTRU 1A - First-Year Russian (A),FA10,24,10,100.0%,100.0%,3.7,A- (3.71),A- (3.71)
116,"Wells, Patricia Rebecca",LTRU 2A - Second Year Russian (A),FA10,12,6,100.0%,100.0%,6.83,A- (3.75),
117,"Glaser, Amelia",LTRU 150 - Russian Culture (A),SP10,28,16,87.5%,100.0%,4.25,,A- (3.74)
118,"Wells, Patricia Rebecca",LTRU 1C - First Year Russian (A),SP10,19,10,100.0%,100.0%,4.3,A- (3.86),
119,"Wells, Patricia Rebecca",LTRU 2C - Second Year Russian (A),SP10,13,6,100.0%,100.0%,4.83,A (4.00),
120,"Wells, Patricia Rebecca",LTRU 104B - Advanced Practicum in Russian (A),WI10,19,13,100.0%,100.0%,3.88,A (4.00),
121,"Glaser, Amelia",LTRU 123 - Single Author in Russian Lit (A),WI10,31,10,100.0%,90.0%,7.9,,B+ (3.64)
122,"Glaser, Amelia",LTRU 150 - Russian Culture (A),WI10,18,9,100.0%,88.9%,5.83,,
123,"Wells, Patricia Rebecca",LTRU 1B - First-Year Russian (A),WI10,20,14,100.0%,100.0%,5.07,B+ (3.67),A- (3.74)
124,"Wells, Patricia Rebecca",LTRU 2B - Second Year Russian (A),WI10,14,5,100.0%,100.0%,5.7,A (4.00),
125,"Wells, Patricia Rebecca",LTRU 104A - Advanced Practicum in Russian (A),FA09,23,19,100.0%,100.0%,4.5,A- (3.94),A (4.00)
126,"Furman, Yelena",LTRU 123 - Single Author in Russian Lit (B),FA09,23,20,100.0%,95.0%,3.6,,B (3.20)
127,"Wells, Patricia Rebecca",LTRU 1A - First-Year Russian (A),FA09,27,20,95.0%,100.0%,3.5,A- (3.73),B+ (3.64)
128,"Wells, Patricia Rebecca",LTRU 2A - Second Year Russian (A),FA09,20,10,100.0%,100.0%,2.9,A- (3.89),A- (3.78)
129,"Cassedy, Steven Dennis",LTRU 110B - Russian&Soviet Lit/1860-1917 (A),SP09,19,10,100.0%,100.0%,8.7,,
130,"Cassedy, Steven Dennis",LTRU 123 - Single Author in Russian Lit (A),SP09,30,21,85.7%,95.2%,6.02,,B- (2.78)
131,"Wells, Patricia Rebecca",LTRU 1C - First Year Russian (A),SP09,21,14,100.0%,100.0%,3.12,A- (3.82),A- (3.85)
132,"Wells, Patricia Rebecca",LTRU 104B - Advanced Practicum in Russian (A),WI09,21,14,100.0%,100.0%,4.21,A- (3.85),A (4.00)
133,"Wells, Patricia Rebecca",LTRU 1B - First-Year Russian (A),WI09,26,24,100.0%,100.0%,3.33,B+ (3.64),B+ (3.64)
134,"Wells, Patricia Rebecca",LTRU 104A - Advanced Practicum in Russian (A),FA08,18,15,100.0%,100.0%,3.57,A- (3.80),
135,"Glaser, Amelia",LTRU 110C - Russian&Soviet Lit/1917-Presnt (A),FA08,12,10,100.0%,100.0%,8.3,,
136,"Glaser, Amelia",LTRU 123 - Single Author in Russian Lit (A),FA08,10,9,100.0%,100.0%,6.5,,
137,"Wells, Patricia Rebecca",LTRU 1A - First-Year Russian (A),FA08,29,22,95.5%,95.5%,3.23,A- (3.76),B+ (3.61)
138,"Wells, Patricia Rebecca",LTRU 104C - Advanced Practicum in Russian (A),SP08,17,14,100.0%,100.0%,4.79,A- (3.93),
139,"Wells, Patricia Rebecca",LTRU 104B - Advanced Practicum in Russian (A),WI08,17,14,100.0%,100.0%,5.5,A (4.00),
140,"Wells, Patricia Rebecca",LTRU 1B - First-Year Russian (A),WI08,21,13,100.0%,100.0%,4.35,B+ (3.55),A- (3.78)
141,"Wells, Patricia Rebecca",LTRU 2B - Second Year Russian (A),WI08,15,9,100.0%,100.0%,2.06,A- (3.89),
142,"Glaser, Amelia",LTRU 123 - Single Author in Russian Lit (A),FA07,18,15,100.0%,100.0%,7.17,,
143,"Wells, Patricia Rebecca",LTRU 2A - Second Year Russian (A),FA07,18,10,90.0%,100.0%,2.7,A- (3.78),
