,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
20,"Flagg, Matthew Paul",BIBC 102 - Metabolic Biochemistry (A),S122,128,99,93.9%,99.0%,7.69,B+ (3.58),B+ (3.38)
21,"Neal, Sonya E",BIBC 100 - Structural Biochemistry (A),SP22,233,185,99.5%,100.0%,5.23,A- (3.76),A- (3.85)
22,"Dickinson, Alexandra Jazz",BIBC 102 - Metabolic Biochemistry (A),SP22,152,133,97.7%,100.0%,6.41,B+ (3.66),B+ (3.67)
23,"Bozinovic, Goran",BIBC 102 - Metabolic Biochemistry (B),SP22,214,111,72.4%,80.0%,7.97,B- (2.89),B- (2.84)
24,"Burg, Michael",BIBC 103 - Biochemical Techniques (A),SP22,48,42,92.9%,95.2%,6.83,B (3.14),B+ (3.43)
25,"Beyhan, Sinem",BIBC 103 - Biochemical Techniques (C),SP22,48,26,96.2%,100.0%,8.5,B+ (3.50),B+ (3.39)
26,"Hampton, Randolph Y.",BIBC 120 - Nutrition (A),SP22,337,288,97.6%,96.8%,4.5,B+ (3.59),B+ (3.39)
27,"Huffaker, Alisa",BIBC 151 - Chem of Bio Interactions (A),SP22,34,16,100.0%,100.0%,4.63,A- (3.87),A- (3.99)
28,"Schmelz, Eric Alexander",BIBC 151 - Chem of Bio Interactions (A),SP22,34,16,100.0%,100.0%,4.63,A- (3.87),A- (3.99)
29,"Hui, Enfu",BIBC 100 - Structural Biochemistry (A),WI22,152,126,94.4%,97.6%,7.89,B+ (3.36),B+ (3.45)
30,"Zhao, Yunde",BIBC 102 - Metabolic Biochemistry (A),WI22,166,67,59.7%,65.7%,8.11,B (3.09),C+ (2.69)
31,"Feng, Gen-Sheng",BIBC 102 - Metabolic Biochemistry (B),WI22,73,33,87.9%,84.8%,6.31,B (3.10),B (3.07)
32,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (A),WI22,90,39,92.1%,97.4%,5.92,B (3.24),B- (2.92)
33,"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),WI22,38,14,83.3%,75.0%,6.19,B (3.00),C+ (2.60)
34,"Burg, Michael",BIBC 103 - Biochemical Techniques (C),WI22,46,44,95.5%,97.7%,6.97,B+ (3.57),B+ (3.46)
35,"Hui, Enfu",BIBC 194 - Adv Topics-Biochemistry (A),WI22,24,11,100.0%,100.0%,1.95,A (4.00),A (4.00)
36,"Huffaker, Alisa",BIBC 100 - Structural Biochemistry (A),FA21,292,151,96.6%,97.2%,7.41,B+ (3.44),B+ (3.58)
37,"Schmelz, Eric Alexander",BIBC 102 - Metabolic Biochemistry (A),FA21,233,122,82.5%,84.2%,7.76,B (3.21),B+ (3.32)
38,"Hampton, Randolph Y.",BIBC 102 - Metabolic Biochemistry (B),FA21,339,318,89.3%,94.7%,6.96,B (3.18),B (3.22)
39,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (A),FA21,43,37,97.3%,100.0%,7.96,B+ (3.38),B (3.12)
40,"Burg, Michael",BIBC 103 - Biochemical Techniques (B),FA21,47,40,85.0%,97.5%,6.4,B+ (3.38),B+ (3.36)
41,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (C),FA21,44,25,100.0%,96.0%,9.14,B+ (3.44),B+ (3.39)
42,"Soowal, Lara",BIBC 103 - Biochemical Techniques (D),FA21,38,17,82.4%,76.5%,7.38,B (3.13),B- (2.72)
43,"Zhao, Yunde",BIBC 102 - Metabolic Biochemistry (A),S221,90,30,53.3%,36.7%,8.5,B+ (3.40),B+ (3.37)
44,"Painter, Chelsea Danielle",BIBC 120 - Nutrition (A),S221,50,26,92.3%,88.5%,6.35,B+ (3.48),B (3.00)
45,"Baughman, Hannah E R",BIBC 100 - Structural Biochemistry (A),S121,42,31,93.5%,100.0%,8.44,B (3.23),B (3.18)
46,"Flagg, Matthew Paul",BIBC 102 - Metabolic Biochemistry (A),S121,135,117,97.4%,98.3%,8.11,B+ (3.53),B+ (3.40)
47,"Neal, Sonya E",BIBC 100 - Structural Biochemistry (A),SP21,127,101,99.0%,99.0%,6.9,A- (3.76),A- (3.80)
48,"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (A),SP21,257,138,89.4%,93.2%,7.29,B+ (3.44),B+ (3.42)
49,"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (B),SP21,258,128,92.9%,93.6%,8.16,B+ (3.50),B+ (3.34)
50,"Burg, Michael",BIBC 103 - Biochemical Techniques (A),SP21,43,37,91.7%,94.4%,7.67,B+ (3.55),B+ (3.53)
51,"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),SP21,36,14,61.5%,69.2%,7.73,B (3.00),B (3.03)
52,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (C),SP21,84,28,78.6%,82.1%,7.43,B+ (3.35),B- (2.99)
53,"Hampton, Randolph Y.",BIBC 120 - Nutrition (A),SP21,501,470,97.0%,96.8%,5.36,B+ (3.49),B+ (3.65)
54,"Huffaker, Alisa",BIBC 151 - Chem of Bio Interactions (A),SP21,40,18,100.0%,100.0%,6.17,A (4.00),A- (3.97)
55,"Schmelz, Eric Alexander",BIBC 151 - Chem of Bio Interactions (A),SP21,40,18,100.0%,100.0%,6.17,A (4.00),A- (3.97)
56,"Hui, Enfu",BIBC 194 - Adv Topics-Biochemistry (A),SP21,28,16,100.0%,100.0%,2.5,A (4.00),A (4.00)
57,"Hui, Enfu",BIBC 100 - Structural Biochemistry (A),WI21,158,142,97.2%,96.5%,7.03,B+ (3.51),B+ (3.50)
58,"Zhao, Yunde",BIBC 102 - Metabolic Biochemistry (A),WI21,129,72,80.0%,78.6%,7.88,B (3.16),B+ (3.52)
59,"Feng, Gen-Sheng",BIBC 102 - Metabolic Biochemistry (B),WI21,54,27,80.8%,65.4%,6.88,B (3.18),A- (3.72)
60,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (A),WI21,43,22,90.9%,100.0%,4.95,B+ (3.52),B+ (3.46)
61,"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),WI21,39,17,75.0%,87.5%,5.0,B- (2.93),B (3.04)
62,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (C),WI21,75,37,68.6%,85.7%,8.84,B (3.03),B (3.23)
63,"Huffaker, Alisa",BIBC 100 - Structural Biochemistry (A),FA20,325,197,97.4%,97.9%,7.93,B+ (3.69),A- (3.74)
64,"Schmelz, Eric Alexander",BIBC 102 - Metabolic Biochemistry (A),FA20,308,180,87.5%,92.0%,8.07,B+ (3.37),B+ (3.52)
65,"Hampton, Randolph Y.",BIBC 102 - Metabolic Biochemistry (B),FA20,466,442,90.5%,97.3%,7.53,B (3.26),B (3.26)
66,"Burg, Michael",BIBC 103 - Biochemical Techniques (A),FA20,43,38,91.9%,100.0%,6.39,B+ (3.47),B+ (3.62)
67,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (B),FA20,46,34,97.1%,100.0%,5.56,B+ (3.62),B+ (3.56)
68,"Grossman, Emily N",BIBC 103 - Biochemical Techniques (C),FA20,46,36,94.4%,97.2%,6.1,B+ (3.69),B+ (3.60)
69,"Soowal, Lara",BIBC 103 - Biochemical Techniques (D),FA20,42,14,64.3%,57.1%,7.36,B (3.21),B+ (3.68)
70,"Flagg, Matthew Paul",BIBC 102 - Metabolic Biochemistry (A),S220,125,102,96.0%,100.0%,8.18,B+ (3.44),B (3.19)
71,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (A),S220,33,6,60.0%,100.0%,10.5,C+ (2.60),B (3.19)
72,"Cook, Orna",BIBC 100 - Structural Biochemistry (A),S120,115,25,84.0%,83.3%,8.82,B+ (3.40),B+ (3.42)
73,"Zhao, Yunde",BIBC 102 - Metabolic Biochemistry (A),S120,45,10,60.0%,80.0%,8.9,B+ (3.30),B- (2.99)
74,"Hui, Enfu",BIBC 100 - Structural Biochemistry (A),SP20,291,242,94.2%,96.7%,7.55,B+ (3.48),B+ (3.69)
75,"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (A),SP20,317,172,95.3%,97.1%,7.34,B+ (3.56),B+ (3.54)
76,"Bozinovic, Goran",BIBC 102 - Metabolic Biochemistry (B),SP20,141,69,97.1%,94.1%,6.96,B (3.25),B+ (3.41)
77,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (A),SP20,44,19,84.2%,88.2%,7.39,B- (2.93),B+ (3.43)
78,"Grossman, Emily N",BIBC 103 - Biochemical Techniques (B),SP20,94,78,98.7%,100.0%,6.88,B+ (3.67),A- (3.72)
79,"Hampton, Randolph Y.",BIBC 120 - Nutrition (A),SP20,401,341,97.9%,97.6%,5.25,B+ (3.54),A- (3.78)
80,"Huffaker, Alisa",BIBC 151 - Chem of Bio Interactions (A),SP20,39,22,100.0%,100.0%,7.36,A- (3.81),A- (3.79)
81,"Schmelz, Eric Alexander",BIBC 151 - Chem of Bio Interactions (A),SP20,39,22,100.0%,90.5%,7.36,A- (3.81),A- (3.79)
82,"Zhao, Yunde",BIBC 102 - Metabolic Biochemistry (A),WI20,186,160,69.0%,73.9%,8.02,B (3.05),B- (2.86)
83,"Feng, Gen-Sheng",BIBC 102 - Metabolic Biochemistry (B),WI20,97,42,77.5%,74.4%,7.73,B- (2.92),B (3.08)
84,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (A),WI20,80,60,93.2%,98.3%,6.7,B (3.29),B (3.15)
85,"Burg, Michael",BIBC 103 - Biochemical Techniques (B),WI20,94,91,89.0%,90.1%,7.72,B+ (3.40),B+ (3.35)
86,"Huffaker, Alisa",BIBC 100 - Structural Biochemistry (A),FA19,283,156,90.6%,96.0%,7.63,B+ (3.50),B+ (3.42)
87,"Schmelz, Eric Alexander",BIBC 102 - Metabolic Biochemistry (A),FA19,279,152,87.6%,83.2%,7.4,B (3.29),B (3.04)
88,"Hampton, Randolph Y.",BIBC 102 - Metabolic Biochemistry (B),FA19,403,373,86.1%,94.9%,7.6,B (3.17),B (3.01)
89,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (A),FA19,38,16,87.5%,93.8%,7.75,B+ (3.31),B (3.04)
90,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (B),FA19,44,23,77.3%,86.4%,8.32,B (3.18),B- (2.80)
91,"Burg, Michael",BIBC 103 - Biochemical Techniques (C),FA19,48,45,97.8%,93.3%,5.74,B+ (3.38),B+ (3.50)
92,"Coleman, Aaron B.",BIBC 120 - Nutrition (A),FA19,158,69,92.4%,97.0%,5.8,B+ (3.33),B- (2.78)
93,"Hui, Enfu",BIBC 194 - Adv Topics-Biochemistry (A),FA19,31,17,100.0%,100.0%,2.13,A- (3.94),A- (3.94)
94,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (A),S219,26,10,90.0%,100.0%,7.1,B+ (3.30),B (3.24)
95,"Cook, Orna",BIBC 100 - Structural Biochemistry (A),S119,45,44,95.5%,95.5%,8.0,B+ (3.57),B+ (3.32)
96,"Flagg, Matthew Paul",BIBC 102 - Metabolic Biochemistry (A),S119,125,120,95.0%,98.3%,7.38,B+ (3.34),B (3.12)
97,"Mak, Raymond Hengfai",BIBC 103 - Biochemical Techniques (A),S119,9,9,100.0%,100.0%,6.94,A- (3.78),
98,"Painter, Chelsea Danielle",BIBC 120 - Nutrition (A),S119,42,32,93.8%,96.9%,6.81,B (3.23),B- (2.76)
99,"Hui, Enfu",BIBC 100 - Structural Biochemistry (A),SP19,232,178,86.4%,92.0%,7.14,B+ (3.45),B (3.29)
100,"Bozinovic, Goran",BIBC 102 - Metabolic Biochemistry (A),SP19,215,96,83.3%,88.9%,6.01,B- (2.97),B- (2.83)
101,"Mohan, Swarna",BIBC 102 - Metabolic Biochemistry (B),SP19,191,123,92.5%,95.8%,7.95,B+ (3.30),C+ (2.48)
102,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (A),SP19,113,43,87.5%,97.4%,6.65,B (3.28),B (3.13)
103,"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),SP19,18,8,100.0%,100.0%,7.36,B (3.29),
104,"Hampton, Randolph Y.",BIBC 120 - Nutrition (A),SP19,410,168,86.5%,90.4%,5.54,B (3.22),B (3.24)
105,"Mayfield, Stephen P.",BIBC 140 - Our Energy Future (A),SP19,99,33,93.9%,100.0%,3.83,B+ (3.56),B (3.13)
106,"Huffaker, Alisa",BIBC 151 - Chem of Bio Interactions (A),SP19,22,16,100.0%,100.0%,3.88,A- (3.93),A (4.00)
107,"Schmelz, Eric Alexander",BIBC 151 - Chem of Bio Interactions (A),SP19,22,16,100.0%,100.0%,3.88,A- (3.93),A (4.00)
108,"Mohan, Swarna",BIBC 100 - Structural Biochemistry (A),WI19,77,50,85.4%,83.7%,6.5,B (3.10),C+ (2.61)
109,"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (A),WI19,281,218,90.8%,94.5%,7.75,B (3.19),C+ (2.64)
110,"Zhao, Yunde",BIBC 102 - Metabolic Biochemistry (B),WI19,199,83,79.2%,78.9%,7.54,B (3.09),C+ (2.53)
111,"Soowal, Lara",BIBC 103 - Biochemical Techniques (A),WI19,33,15,100.0%,100.0%,5.83,B+ (3.47),B (3.13)
112,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (B),WI19,127,55,91.8%,83.7%,7.32,B (3.14),B (3.02)
113,"Huffaker, Alisa",BIBC 100 - Structural Biochemistry (A),FA18,309,144,90.3%,94.7%,6.9,B+ (3.61),B+ (3.42)
114,"Schmelz, Eric Alexander",BIBC 102 - Metabolic Biochemistry (A),FA18,41,22,66.7%,70.0%,8.4,B (3.19),B (3.18)
115,"Hampton, Randolph Y.",BIBC 102 - Metabolic Biochemistry (B),FA18,406,186,88.8%,90.5%,7.01,B+ (3.32),B- (2.85)
116,"Mohan, Swarna",BIBC 102 - Metabolic Biochemistry (C),FA18,74,84,95.2%,94.0%,7.68,B+ (3.33),C- (1.91)
117,"Soowal, Lara",BIBC 103 - Biochemical Techniques (A),FA18,24,14,92.9%,100.0%,5.93,B (3.07),B+ (3.31)
118,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (B),FA18,66,62,85.5%,95.2%,6.6,B (3.28),B (3.18)
119,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (C),FA18,63,24,87.5%,83.3%,5.58,B (3.04),B- (2.91)
120,"Coleman, Aaron B.",BIBC 120 - Nutrition (A),FA18,329,237,97.4%,97.4%,5.69,B+ (3.53),B- (2.95)
121,"Hui, Enfu",BIBC 194 - Adv Topics-Biochemistry (A),FA18,26,9,100.0%,100.0%,1.25,A (4.00),A- (3.94)
122,"Cook, Orna",BIBC 100 - Structural Biochemistry (A),S218,54,17,100.0%,87.5%,7.63,B+ (3.65),B+ (3.52)
123,"Doblas Ibanez, Paula Adela",BIBC 103 - Biochemical Techniques (A),S218,34,18,88.9%,100.0%,9.44,B (3.06),B (3.15)
124,"Painter, Chelsea Danielle",BIBC 120 - Nutrition (A),S218,72,54,100.0%,98.0%,7.36,B+ (3.33),B (3.18)
125,"Mohan, Swarna",BIBC 102 - Metabolic Biochemistry (A),S118,109,78,88.3%,81.8%,10.63,B (3.00),C+ (2.51)
126,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (A),S118,52,13,100.0%,83.3%,8.96,B (3.08),B (3.17)
127,"Grossman, Emily N",BIBC 100 - Structural Biochemistry (A),SP18,349,315,88.2%,89.8%,5.93,B+ (3.38),B (3.20)
128,"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (A),SP18,379,166,95.6%,96.8%,7.32,B (3.24),C+ (2.61)
129,"Feng, Gen-Sheng",BIBC 102 - Metabolic Biochemistry (B),SP18,113,56,84.9%,69.8%,8.69,B+ (3.36),B- (2.97)
130,"Soowal, Lara",BIBC 103 - Biochemical Techniques (A),SP18,54,20,88.9%,88.9%,4.5,B (3.22),B- (2.90)
131,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (B),SP18,71,27,95.7%,90.9%,5.62,B (3.21),B (3.12)
132,"Burg, Michael",BIBC 103 - Biochemical Techniques (C),SP18,72,66,100.0%,100.0%,6.32,B+ (3.46),B+ (3.46)
133,"Mayfield, Stephen P.",BIBC 140 - Our Energy Future (A),SP18,150,90,88.9%,94.4%,4.92,B (3.15),B (3.02)
134,"Huffaker, Alisa",BIBC 151 - Chem of Bio Interactions (A),SP18,18,13,100.0%,100.0%,8.35,A- (3.85),
135,"Schmelz, Eric Alexander",BIBC 151 - Chem of Bio Interactions (A),SP18,18,13,100.0%,100.0%,8.35,A- (3.85),
136,"Hui, Enfu",BIBC 100 - Structural Biochemistry (A),WI18,47,22,95.0%,100.0%,5.7,B+ (3.32),B+ (3.37)
137,"Herndon, Jenny Dyann",BIBC 102 - Metabolic Biochemistry (A),WI18,235,200,85.8%,80.2%,6.82,B (3.26),C+ (2.70)
138,"Zhao, Yunde",BIBC 102 - Metabolic Biochemistry (B),WI18,282,192,79.1%,82.8%,8.32,B (3.17),B- (2.76)
139,"Soowal, Lara",BIBC 103 - Biochemical Techniques (A),WI18,20,12,72.7%,100.0%,6.5,B (3.25),B+ (3.36)
140,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (B),WI18,53,36,94.3%,91.2%,9.59,B (3.12),B (3.01)
141,"Burg, Michael",BIBC 103 - Biochemical Techniques (C),WI18,70,66,98.5%,100.0%,6.23,B+ (3.40),B+ (3.40)
142,"Mohan, Swarna",BIBC 103 - Biochemical Techniques (D),WI18,55,55,92.7%,87.3%,6.83,B+ (3.33),B (3.24)
143,"Coleman, Aaron B.",BIBC 120 - Nutrition (A),WI18,275,211,94.8%,96.7%,5.02,B+ (3.43),B- (2.87)
144,"Huffaker, Alisa",BIBC 100 - Structural Biochemistry (A),FA17,352,186,90.0%,92.8%,7.28,B+ (3.51),B+ (3.41)
145,"Schmelz, Eric Alexander",BIBC 102 - Metabolic Biochemistry (A),FA17,243,232,71.6%,63.8%,8.35,B (3.04),C+ (2.61)
146,"Hampton, Randolph Y.",BIBC 102 - Metabolic Biochemistry (B),FA17,415,196,94.1%,95.1%,7.69,B+ (3.37),B+ (3.32)
147,"Soowal, Lara",BIBC 103 - Biochemical Techniques (A),FA17,22,7,85.7%,100.0%,5.36,B+ (3.57),B- (2.96)
148,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (B),FA17,134,116,97.4%,99.1%,6.2,B+ (3.36),B (3.13)
149,"Mohan, Swarna",BIBC 103 - Biochemical Techniques (C),FA17,57,51,94.1%,92.0%,6.38,B+ (3.33),B (3.10)
150,"Crawford, Nigel M.",BIBC 120 - Nutrition (A),FA17,350,149,97.2%,97.9%,5.85,B+ (3.39),B (3.17)
151,"Grossman, Emily N",BIBC 100 - Structural Biochemistry (A),S217,113,100,90.0%,92.0%,8.58,B+ (3.36),B (3.10)
152,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (A),S217,34,15,92.9%,100.0%,12.77,B (3.00),
153,"Mohan, Swarna",BIBC 102 - Metabolic Biochemistry (A),S117,139,30,78.6%,71.4%,12.57,B- (2.85),C (2.03)
154,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (A),S117,29,14,92.3%,91.7%,9.58,B (3.00),B- (2.88)
155,"Grossman, Emily N",BIBC 100 - Structural Biochemistry (A),SP17,403,313,87.1%,87.1%,5.87,B+ (3.42),B (3.05)
156,"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (A),SP17,372,176,94.9%,98.1%,6.82,B+ (3.40),B- (2.96)
157,"Zhao, Yunde",BIBC 102 - Metabolic Biochemistry (B),SP17,116,56,80.8%,71.2%,7.86,B (3.02),B- (2.83)
158,"Soowal, Lara",BIBC 103 - Biochemical Techniques (A),SP17,67,33,90.9%,75.8%,5.23,B (3.09),B (3.03)
159,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (B),SP17,71,24,95.5%,100.0%,5.77,B+ (3.38),B+ (3.46)
160,"Burg, Michael",BIBC 103 - Biochemical Techniques (C),SP17,69,28,82.6%,73.9%,7.68,B (3.13),B (3.16)
161,"Crawford, Nigel M.",BIBC 120 - Nutrition (A),SP17,388,143,97.8%,97.8%,5.87,B+ (3.31),B- (2.95)
162,"Mayfield, Stephen P.",BIBC 140 - Our Energy Future (A),SP17,109,44,100.0%,100.0%,4.07,B (3.24),B (3.16)
163,"Feng, Gen-Sheng",BIBC 102 - Metabolic Biochemistry (A),WI17,153,78,80.3%,78.9%,8.14,B (3.00),B- (2.71)
164,"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (B),WI17,259,210,92.2%,96.1%,7.48,B (3.23),B- (2.72)
165,"Soowal, Lara",BIBC 103 - Biochemical Techniques (A),WI17,43,19,94.1%,88.2%,6.03,B (3.24),B- (2.85)
166,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (B),WI17,124,62,96.5%,91.2%,6.79,B (3.23),B (3.22)
167,"Burg, Michael",BIBC 103 - Biochemical Techniques (C),WI17,66,31,90.0%,93.3%,7.1,B (3.24),B (3.23)
168,"Chilukuri, Lakshmi N",BIBC 120 - Nutrition (A),WI17,183,156,94.8%,96.1%,6.26,B+ (3.38),B- (2.85)
169,"Huffaker, Alisa",BIBC 194 - Adv Topics-Biochemistry (A),WI17,27,17,93.8%,100.0%,2.75,A- (3.93),A (4.00)
170,"Montal, S. Maurice",BIBC 100 - Structural Biochemistry (A),FA16,331,154,77.2%,50.0%,6.94,B (3.00),C+ (2.68)
171,"Herndon, Jenny Dyann",BIBC 102 - Metabolic Biochemistry (A),FA16,324,284,85.0%,74.6%,8.13,B (3.16),B- (2.78)
172,"Hampton, Randolph Y.",BIBC 102 - Metabolic Biochemistry (B),FA16,407,202,91.3%,96.7%,7.55,B+ (3.37),B (3.25)
173,"Soowal, Lara",BIBC 103 - Biochemical Techniques (A),FA16,108,51,95.7%,89.4%,6.97,B (3.26),B (3.17)
174,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (B),FA16,141,80,93.5%,98.7%,6.34,B+ (3.31),B (3.19)
175,"Montal, S. Maurice",BIBC 194 - Adv Topics-Biochemistry (A),FA16,41,11,81.8%,81.8%,1.5,A- (3.70),A- (3.90)
176,"Grossman, Emily N",BIBC 103 - Biochemical Techniques (A),S216,43,41,97.6%,100.0%,8.74,B+ (3.32),B (3.14)
177,"Herndon, Jenny Dyann",BIBC 103 - Biochemical Techniques (B),S216,16,16,93.8%,81.3%,12.88,B+ (3.50),
178,"Ghosh Dastidar, Ranita",BIBC 102 - Metabolic Biochemistry (A),S116,153,119,79.7%,43.2%,9.94,B (3.09),C+ (2.66)
179,"Burg, Michael",BIBC 103 - Biochemical Techniques (A),S116,60,44,86.4%,97.7%,9.86,B (3.23),B (3.27)
180,"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (A),SP16,383,155,93.0%,93.7%,7.52,B (3.25),C+ (2.54)
181,"Zhao, Yunde",BIBC 102 - Metabolic Biochemistry (B),SP16,282,117,85.2%,67.6%,8.07,B (3.08),B- (2.77)
182,"Soowal, Lara",BIBC 103 - Biochemical Techniques (A),SP16,136,61,75.0%,40.0%,7.45,B- (2.98),C+ (2.48)
183,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (B),SP16,70,48,90.5%,90.5%,6.36,B+ (3.31),B (3.21)
184,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (C),SP16,128,56,93.8%,87.5%,8.88,B (3.09),B (3.19)
185,"Crawford, Nigel M.",BIBC 120 - Nutrition (A),SP16,408,185,97.8%,98.9%,5.77,B+ (3.43),B- (2.99)
186,"Mayfield, Stephen P.",BIBC 140 - Our Energy Future (A),SP16,126,51,91.1%,91.1%,4.64,B+ (3.44),B- (2.94)
187,"Montal, S. Maurice",BIBC 100 - Structural Biochemistry (A),WI16,194,77,81.6%,51.3%,6.99,B- (2.97),B- (2.98)
188,"Feng, Gen-Sheng",BIBC 102 - Metabolic Biochemistry (A),WI16,182,86,82.9%,77.6%,7.42,B+ (3.31),B (3.29)
189,"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (B),WI16,326,269,94.0%,96.3%,7.01,B (3.30),B- (2.79)
190,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (A),WI16,133,82,95.9%,94.6%,8.27,B+ (3.33),B (3.22)
191,"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),WI16,91,41,97.4%,87.2%,5.32,B (3.27),C+ (2.57)
192,"Burg, Michael",BIBC 103 - Biochemical Techniques (C),WI16,64,48,93.2%,100.0%,7.43,B+ (3.55),B+ (3.57)
193,"Chilukuri, Lakshmi N",BIBC 120 - Nutrition (A),WI16,248,205,97.5%,80.9%,5.89,B+ (3.35),B- (2.82)
194,"Huffaker, Alisa",BIBC 100 - Structural Biochemistry (A),FA15,397,271,89.1%,92.5%,6.33,B+ (3.68),
195,"Schmelz, Eric Alexander",BIBC 102 - Metabolic Biochemistry (A),FA15,261,158,80.4%,68.0%,8.3,B (3.21),C+ (2.43)
196,"Hampton, Randolph Y.",BIBC 102 - Metabolic Biochemistry (B),FA15,392,180,93.6%,93.6%,7.78,B+ (3.33),B- (2.84)
197,"Soowal, Lara",BIBC 103 - Biochemical Techniques (A),FA15,60,25,76.0%,72.0%,6.42,B- (2.92),B- (2.86)
198,"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),FA15,62,30,85.7%,75.0%,5.91,B (3.07),B- (2.86)
199,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (C),FA15,68,65,93.8%,98.4%,6.84,B (3.22),B (3.27)
200,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (D),FA15,67,66,93.8%,96.9%,6.98,B+ (3.38),B (3.27)
201,"Herndon, Jenny Dyann",BIBC 102 - Metabolic Biochemistry (A),S215,125,109,89.0%,84.4%,9.7,B (3.19),B+ (3.64)
202,"Herndon, Jenny Dyann",BIBC 102 - Metabolic Biochemistry (B),S215,23,22,95.2%,100.0%,11.17,B+ (3.57),B+ (3.64)
203,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (A),S115,53,20,100.0%,100.0%,12.3,B- (2.89),B (3.18)
204,"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (A),SP15,352,140,90.7%,95.3%,6.5,B+ (3.43),C+ (2.63)
205,"Zhao, Yunde",BIBC 102 - Metabolic Biochemistry (B),SP15,186,74,92.8%,84.1%,7.26,B+ (3.36),B- (2.82)
206,"Soowal, Lara",BIBC 103 - Biochemical Techniques (A),SP15,52,25,87.5%,62.5%,6.25,B (3.13),B- (2.87)
207,"Soowal, Lara",BIBC 103 - Biochemical Techniques (B),SP15,28,12,72.7%,54.5%,5.59,B (3.00),B- (2.87)
208,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (C),SP15,63,30,92.3%,92.3%,8.1,B (3.12),B- (2.95)
209,"Bozinovic, Goran",BIBC 103 - Biochemical Techniques (D),SP15,60,17,100.0%,100.0%,7.83,B+ (3.33),B- (2.95)
210,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (E),SP15,69,36,93.3%,100.0%,8.29,B+ (3.55),B+ (3.30)
211,"Herndon, Jenny Dyann",BIBC 103 - Biochemical Techniques (F),SP15,62,57,89.5%,94.7%,6.39,B+ (3.48),B (3.23)
212,"Crawford, Nigel M.",BIBC 120 - Nutrition (A),SP15,305,112,98.1%,98.1%,5.64,B+ (3.40),B- (3.00)
213,"Mayfield, Stephen P.",BIBC 140 - Our Energy Future (A),SP15,138,51,98.0%,96.0%,4.63,B (3.08),B- (3.00)
214,"Montal, S. Maurice",BIBC 100 - Structural Biochemistry (A),WI15,419,174,73.2%,55.5%,6.44,B (3.12),C+ (2.61)
