,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
13,"Chen, Areana Yen",LIHL 118 - Cantonese for Cantonse Speaker (A),FA22,26,23,91.3%,95.7%,4.24,B+ (3.44),B+ (3.34)
14,"Phung, Huy Van",LIHL 124F - Int Vietnamese/Vietnamese Spkr (A),FA22,9,5,100.0%,100.0%,3.3,A (4.00),
15,"Alicio, Atilio",LIHL 132F - Adv Filipino/Filipino Spkrs (A),FA22,13,4,100.0%,100.0%,5.5,B (3.25),
16,"Alicio, Atilio",LIHL 112P - Filipino for Filipino Speakers (A),SP22,14,4,100.0%,100.0%,3.5,B+ (3.67),
17,"Hill, Kimloan T.V.",LIHL 114P - Beginning Vietnamese for Vietn (A),SP22,18,7,100.0%,100.0%,4.83,B+ (3.67),
18,"Sadegholvad, Elham",LIHL 117P - Persian for Persian Speakers (A),SP22,25,15,100.0%,100.0%,3.3,A (4.00),A- (3.86)
19,"Chen, Areana Yen",LIHL 118 - Cantonese for Cantonse Speaker (A),SP22,27,26,100.0%,96.2%,4.04,B+ (3.67),B+ (3.66)
20,"Arya, Shaurya",LIHL 119P - Hindi for Hindi Speakers (A),SP22,27,8,85.7%,42.9%,2.5,B+ (3.67),B (3.23)
21,"Hill, Kimloan T.V.",LIHL 124P - Int Vietnamese/Vietnamese Spkr (A),SP22,11,5,100.0%,80.0%,6.5,A (4.00),
22,"Alicio, Atilio",LIHL 132P - Adv Filipino/Filipino Spkrs (A),SP22,14,6,80.0%,80.0%,4.1,B (3.00),
23,"Hill, Kimloan T.V.",LIHL 134P - Adv Vietnamese/Vietnamese Spkr (A),SP22,10,3,100.0%,100.0%,6.5,A (4.00),
24,"Alicio, Atilio",LIHL 112W - Filipino for Filipino Speakers (A),WI22,14,8,100.0%,100.0%,3.75,B (3.14),
25,"Hill, Kimloan T.V.",LIHL 114W - Beginning Vietnamese for Vietn (A),WI22,10,3,66.7%,66.7%,3.83,B+ (3.50),
26,"Tark, Eun Sun",LIHL 115W - Korean for Korean Speakers (A),WI22,11,3,100.0%,100.0%,1.17,A (4.00),
27,"Sadegholvad, Elham",LIHL 117W - Persian for Persian Speakers (A),WI22,10,8,100.0%,100.0%,3.25,A (4.00),
28,"Chen, Areana Yen",LIHL 118 - Cantonese for Cantonse Speaker (A),WI22,17,17,94.1%,82.4%,3.91,B+ (3.46),
29,"Arya, Shaurya",LIHL 119W - Hindi for Hindi Speakers (A),WI22,12,4,100.0%,100.0%,3.0,A (4.00),
30,"Hill, Kimloan T.V.",LIHL 124W - Int Vietnamese/Vietnamese Spkr (A),WI22,11,4,100.0%,100.0%,2.5,A- (3.75),
31,"Alicio, Atilio",LIHL 132W - Adv Filipino/Filipino Spkrs (A),WI22,12,5,66.7%,100.0%,5.83,B (3.00),
32,"Alicio, Atilio",LIHL 112F - Filipino for Filipino Speakers (A),FA21,22,6,100.0%,100.0%,3.17,B- (2.83),B (3.10)
33,"Hill, Kimloan T.V.",LIHL 114F - Beginning Vietnamese for Vietn (A),FA21,12,6,100.0%,83.3%,3.83,A- (3.83),
34,"Sadegholvad, Elham",LIHL 117F - Persian for Persian Speakers (A),FA21,13,8,100.0%,100.0%,3.07,A (4.00),
35,"Sadegholvad, Elham",LIHL 118 - Cantonese for Cantonse Speaker (A),FA21,13,7,28.6%,14.3%,5.36,A (4.00),
36,"Sadegholvad, Elham",LIHL 119F - Hindi for Hindi Speakers (A),FA21,17,7,100.0%,100.0%,2.5,A (4.00),
37,"Hill, Kimloan T.V.",LIHL 124F - Int Vietnamese/Vietnamese Spkr (A),FA21,13,6,50.0%,0.0%,5.83,B+ (3.50),
38,"Alicio, Atilio",LIHL 132F - Adv Filipino/Filipino Spkrs (A),FA21,17,6,83.3%,83.3%,4.17,C+ (2.50),
39,"Alicio, Atilio",LIHL 112P - Filipino for Filipino Speakers (A),SP21,14,7,100.0%,100.0%,3.93,C+ (2.67),
40,"Megerdoomian, Karine",LIHL 113 - Armenian for Armenian Speakers (A),SP21,24,17,100.0%,94.1%,5.09,A (4.00),A- (3.89)
41,"Hill, Kimloan T.V.",LIHL 114P - Beginning Vietnamese for Vietn (A),SP21,13,8,75.0%,75.0%,4.25,B+ (3.38),
42,"Sadegholvad, Elham",LIHL 117P - Persian for Persian Speakers (A),SP21,10,7,100.0%,85.7%,3.93,A- (3.71),
43,"Sadegholvad, Elham",LIHL 119P - Hindi for Hindi Speakers (A),SP21,12,8,100.0%,100.0%,2.5,A (4.00),
44,"Hill, Kimloan T.V.",LIHL 124P - Int Vietnamese/Vietnamese Spkr (A),SP21,22,12,83.3%,83.3%,4.14,B+ (3.45),B+ (3.43)
45,"Hill, Kimloan T.V.",LIHL 134P - Adv Vietnamese/Vietnamese Spkr (A),SP21,9,5,100.0%,100.0%,5.0,A (4.00),
46,"Alicio, Atilio",LIHL 112W - Filipino for Filipino Speakers (A),WI21,15,5,100.0%,100.0%,3.7,B+ (3.50),
47,"Hill, Kimloan T.V.",LIHL 114W - Beginning Vietnamese for Vietn (A),WI21,10,6,83.3%,83.3%,2.83,B (3.00),
48,"Sadegholvad, Elham",LIHL 115W - Korean for Korean Speakers (A),WI21,11,7,100.0%,100.0%,3.07,A- (3.83),
49,"Sadegholvad, Elham",LIHL 117W - Persian for Persian Speakers (A),WI21,12,6,100.0%,100.0%,5.5,B+ (3.67),
